,cryptcreatehash cryptcreatehash crypthashdata,cryptcreatehash crypthashdata crypthashdata,cryptdecrypt cryptdecrypt cryptdecrypt,crypthashdata cryptcreatehash cryptcreatehash,crypthashdata crypthashdata cryptcreatehash,crypthashdata crypthashdata crypthashdata,findfirstfileexw getfileattributesw setfileattributesw,findfirstfileexw ntclose findfirstfileexw,findresourceexw loadresource findresourceexw,findresourceexw loadresource ntqueryvaluekey,getasynckeystate getasynckeystate getasynckeystate,getasynckeystate getkeystate getkeystate,getfileattributesw findresourceexw loadresource,getfileattributesw ntqueryvaluekey getfileattributesw,getfileattributesw setfileattributesw findfirstfileexw,getkeystate getasynckeystate getkeystate,getkeystate getkeystate getasynckeystate,getkeystate getkeystate getkeystate,getkeystate getkeystate getsystemmetrics,getkeystate getsystemmetrics getsystemmetrics,getsystemmetrics getsystemmetrics getkeystate,getsystemmetrics getsystemmetrics getsystemmetrics,getsystemtimeasfiletime getsystemtimeasfiletime getsystemtimeasfiletime,ldrgetdllhandle ldrgetprocedureaddress ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress process32nextw,ldrgetprocedureaddress ldrgetdllhandle ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrloaddll,ldrgetprocedureaddress ldrloaddll ldrgetprocedureaddress,ldrgetprocedureaddress ntprotectvirtualmemory ldrgetprocedureaddress,ldrgetprocedureaddress process32nextw ldrgetdllhandle,ldrloaddll ldrgetprocedureaddress ldrgetprocedureaddress,loadresource findresourceexw loadresource,loadresource ntqueryvaluekey getfileattributesw,loadstringa loadstringa loadstringa,loadstringw loadstringw loadstringw,ntallocatevirtualmemory ntallocatevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntfreevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntfreevirtualmemory ntfreevirtualmemory,ntallocatevirtualmemory ntreadfile ntreadfile,ntclose findfirstfileexw ntclose,ntclose ntclose ntclose,ntclose ntopenkeyex ntopenkeyex,ntclose ntopenkeyex ntqueryvaluekey,ntclose ntquerydirectoryfile ntclose,ntclose process32nextw ntopenmutant,ntdelayexecution ntdelayexecution ntdelayexecution,ntfreevirtualmemory ntallocatevirtualmemory ntfreevirtualmemory,ntfreevirtualmemory ntfreevirtualmemory ntallocatevirtualmemory,ntopenfile ntopenfile ntopenfile,ntopenkey ntqueryvaluekey ntclose,ntopenkeyex ntopenkeyex ntquerykey,ntopenkeyex ntquerykey ntclose,ntopenkeyex ntqueryvaluekey ntquerykey,ntopenmutant ntclose process32nextw,ntprotectvirtualmemory ldrgetprocedureaddress ntprotectvirtualmemory,ntprotectvirtualmemory ntprotectvirtualmemory ntprotectvirtualmemory,ntquerykey ntclose ntopenkeyex,ntquerykey ntopenkeyex ntopenkeyex,ntqueryvaluekey getfileattributesw findresourceexw,ntqueryvaluekey getfileattributesw ntqueryvaluekey,ntqueryvaluekey ntclose ntopenkey,ntqueryvaluekey ntquerykey ntclose,ntqueryvaluekey ntqueryvaluekey ntqueryvaluekey,ntreadfile ntallocatevirtualmemory ntreadfile,ntreadfile ntreadfile ntallocatevirtualmemory,ntreadfile ntreadfile ntreadfile,ntreadfile ntreadfile setfilepointer,ntreadfile setfilepointer ntreadfile,ntwritefile ntwritefile ntwritefile,process32nextw ldrgetdllhandle ldrgetprocedureaddress,process32nextw ntopenmutant ntclose,process32nextw process32nextw process32nextw,readprocessmemory readprocessmemory readprocessmemory,regclosekey regclosekey regclosekey,regclosekey regopenkeyexw regopenkeyexw,regclosekey regopenkeyexw regqueryvalueexw,regclosekey regqueryvalueexw regqueryvalueexw,regenumkeyw regenumkeyw regenumkeyw,regopenkeyexa regqueryvalueexa regclosekey,regopenkeyexw regclosekey regopenkeyexw,regopenkeyexw regclosekey regqueryvalueexw,regopenkeyexw regopenkeyexw regclosekey,regopenkeyexw regopenkeyexw regopenkeyexw,regopenkeyexw regopenkeyexw regqueryvalueexw,regopenkeyexw regqueryvalueexw regclosekey,regopenkeyexw regqueryvalueexw regopenkeyexw,regopenkeyexw regqueryvalueexw regqueryvalueexw,regqueryvalueexw regclosekey regopenkeyexw,regqueryvalueexw regopenkeyexw regclosekey,regqueryvalueexw regopenkeyexw regqueryvalueexw,regqueryvalueexw regqueryvalueexw regclosekey,regqueryvalueexw regqueryvalueexw regopenkeyexw,regqueryvalueexw regqueryvalueexw regqueryvalueexw,regsetvalueexa regsetvalueexa regsetvalueexa,searchpathw searchpathw searchpathw,sendto sendto sendto,setfileattributesw findfirstfileexw getfileattributesw,setfilepointer ntreadfile ntreadfile,writeprocessmemory writeprocessmemory writeprocessmemory
../特徴量エンジニアリング用/customdataset/FFRI2017_report\ML.Attribute.HighConfidence-6683bdfd72743fbb93a1734bba8d8806a096ba410c279b34be86780fd2a30ee6.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0228784166953434,0.024517466109601812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04210771139592397,0.18318168608960309,0.18402217279999036,0.16866169132546452,0.5822219723355512,0.001928512235739734,0.01585577334909323,0.0,0.017032212818173895,0.3384711026228396,0.0038807242556411358,0.006565282069881853,0.0,0.0,0.005938792331103365,0.024517466109601812,0.0,0.0,0.0010032130655857772,0.024947961504028816,0.0023264662423073427,0.0017060924123443702,0.0015359779475777348,0.023835644569921523,0.006482623185456824,0.006082240124401927,0.003279952049520108,0.01381535689286821,0.0,0.5849940296591187,0.0014178131825964195,0.002200001205982225,0.0,0.004298481746656212,0.0017178069605913076,0.0012883552204434807,0.0,0.0,0.0,0.0022547236000263816,0.002983765415631972,0.0008616801233586249,0.0,0.0,0.0016885655882007606,0.0,0.0007003983520229667,0.003158570571976684,0.002202144626961132,0.011640144534414875,0.0028480085469826254,0.000835620532844209,0.004366506475741189,0.0,0.0,0.0,0.0,0.0029579306879393024,0.01142121064298907,0.10389952162866005,0.007062469327370771,0.0,0.00020206847805109097,0.03748455491972191,0.012157808113140309,0.020116100119196872,0.011890847014444345,0.07536155745361316,0.1748357184400995,0.003847040403820594,0.014849813346006727,0.14682880526009623,0.00647031436015839,0.006934861773600302,0.014399459044018719,0.00898230753158396,0.17604967102900515,0.0021088758577937853,0.0,0.0,0.0,0.004898583016222922,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\ML.Attribute.HighConfidence-68f52a725bbc280e8cc572cbd892e5468f1eb7c10ce0211bf10647e57d5f324a.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017187461078347004,0.011910824369436211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03165571016340774,0.0,0.047013723018659456,0.37391514945615395,0.0052369270168142615,0.009380817994692247,0.0,0.0,0.010518678652198413,0.011910824369436211,0.0,0.0,0.0,0.003922318198847108,0.010274727371784977,0.0,0.0024873102692234976,0.017028807073070064,0.03859462776037087,0.0,0.00204286246632185,0.0,0.0,0.9223700143990707,0.0,0.0,0.0,0.025724749771707592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010254020576302763,0.0,0.02835502971057097,0.0,0.0,0.0,0.0,0.0022552922887501543,0.0,0.0,0.0,0.0,0.0,0.038688235459538,0.0053351304051682084,0.001756277030216762,0.0,0.0,0.0032722279726441514,0.0,0.01093774419047272,0.010739118468417592,0.0019255631850336936,0.005336935899664804,0.0017055602152790167,0.0,0.005304547267401256,0.007034602258535054,0.0,0.0,0.005465154505869935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\ML.Attribute.HighConfidence-69d61ec6a104eba4684daa8523d5b9a56160af26ac63be685ef9640539763e94.json,0.13725229403117334,0.2090475461275009,0.0,0.12200203913882074,0.193562542710649,0.06822429287895025,0.0,0.027613357316846568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07645493962735835,0.455838652147341,0.0,0.4699781278478376,0.25332059432060683,0.0037393962519370236,0.004186447932254488,0.0,0.0,0.018508755302721155,0.0,0.0,0.0,0.006525077222447506,0.21950546825248257,0.08070268038948153,0.008630790168935835,0.010656293664138375,0.02735846395490726,0.10995746506593805,0.05802130061828858,0.015316283455016438,0.0,0.0,0.0,0.09426637443607065,0.007154600678037248,0.0,0.02512176575443806,0.027932309335931733,0.027932309335931733,0.0,0.0,0.0,0.0,0.044358729067158174,0.011209043300647443,0.0,0.0,0.0091522771816374,0.0,0.0,0.01217416768651796,0.006365841133116986,0.05306141652483317,0.01389296775785204,0.007246700549814552,0.007282189526041783,0.0,0.0,0.0,0.12231003797937653,0.03255815585327047,0.019999968402708665,0.15142763085310346,0.005671057254712402,0.0,0.0,0.011315901900066034,0.004881269050912367,0.012460829840492625,0.05156013059183633,0.02381754370926739,0.047495955697609234,0.038268694793331066,0.15529488349875714,0.1375050479618012,0.006099142309878259,0.044587126449674316,0.16292355999290584,0.0,0.417424590096073,0.0,0.0,0.0,0.0,0.013654825775545547,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\ML.Attribute.HighConfidence-6a1c029f79e3ebc57176cf0185288f40240eb076342b18398b84ff391d5ed16b.json,0.13659505651000378,0.2080465144726696,0.0,0.12141782800889225,0.19263566154876816,0.06789759841127802,0.0,0.027481129767265713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07608883241321998,0.4620916017730112,0.0,0.47607989970799036,0.24970653521326128,0.005582235028770698,0.005832961367142276,0.0,0.0,0.01842012546566844,0.0,0.0,0.0,0.006493831656685616,0.21009246914417623,0.08031623271670985,0.009816527224437092,0.010605265620621068,0.027227456971310716,0.10943092980993999,0.0629928693208832,0.015242940883640407,0.0,0.0,0.0,0.08565715248301539,0.007120340616682477,0.0,0.02500146928020865,0.027798554473194653,0.027798554473194653,0.0,0.0,0.0,0.0,0.04414631570576321,0.011155368395717064,0.0,0.0,0.0091084511748637,0.0,0.0,0.01211587124893148,0.0063353580750666865,0.052807330033145056,0.013826440784621375,0.007211999464928231,0.00724731850092292,0.0,0.0,0.0,0.12172435198597914,0.032402249958961744,0.01990419783836764,0.14883043330229465,0.005643901194124801,0.0,0.0,0.011261715298908693,0.004857894919399092,0.012401160710924407,0.05131323306155782,0.023703492548969328,0.047268519614237205,0.039061993619458155,0.1545512483923169,0.13497198915885114,0.006069936348686133,0.04643750867362388,0.16311431322721623,0.0,0.41542573750999057,0.0,0.0,0.0,0.0,0.013589439153718422,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\ML.Attribute.HighConfidence-6b45e6b8bf9695fa49a36402a08f9c61687ffa2b547021a258d54a32211dfaa4.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38214056789609596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015347466149380998,0.0,0.06767529204450282,0.0,0.08442712647826109,0.46228977096089524,0.026869887052857682,0.08423024772927383,0.0,0.0,0.057824745536241604,0.0,0.0,0.0,0.0,0.06037447914588415,0.013179521267546403,0.0,0.0,0.34948901997617815,0.39208602777325324,0.0,0.015722431368152448,0.0,0.0,0.11637398853610428,0.0,0.0,0.0,0.19798474905497954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05261184160831431,0.0,0.21822810684316477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4395435382752441,0.054747507818561206,0.054067164141034775,0.0,0.0,0.07555189921347477,0.0,0.08417988738455888,0.0826512092016442,0.0,0.013691508815371062,0.02625292095875328,0.0,0.05443367283293642,0.09474540886230394,0.0,0.0,0.04206133210210527,0.0,0.02739228506884224,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\ML.Attribute.HighConfidence-6b532a99338cae7d592295ddf7e7d826515812e5255509b4bfb7bdd5d2e5de45.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001955440590035003,0.11349050660264197,0.0952719918574527,0.0,0.0,0.08903394477154808,0.05624988049256542,0.0,0.0,0.0,0.017687822248217664,0.0,0.0,0.0,0.008848173111302648,0.0034261471534480477,0.020708698428291664,0.0,0.021395258289816296,0.08892571097780243,0.007149746859561928,0.012006768314878822,0.0009206911151907668,0.0,0.00948831356802784,0.11349050660264197,0.09130232553005885,0.0,0.007277657734364379,0.053549690752553655,0.27324663655481474,0.05815032689237727,0.0,0.002260288695262334,0.001317288830547493,0.0,0.0006972576406070817,0.02634391636289284,0.0,0.5683494121592438,0.6099353092963382,0.05775846778899756,0.0,0.025307687928084344,0.0,0.0,0.0,0.0,0.0,0.0025962780908478714,0.0,0.0,0.08960103996117577,0.06165056539677518,0.01341605787366687,0.0,0.0,0.0,0.0,0.002886894744343042,0.002459577149387164,0.001154644382128608,0.0,0.0,0.0,0.0,0.0007495432271875988,0.02169366230931611,0.021244473950772155,0.025176564324929793,0.013373148849203348,0.0,0.0008376430107317715,0.007867661332781233,0.023021434860886834,0.032377805165827625,0.04403385718804915,0.012750998054803309,0.027942319044353587,0.011882301467559728,0.02625248860871004,0.027311471840210745,0.010106715421333937,0.013547613927486662,0.024871119481525098,0.013963027280358942,0.36686711122689036,0.0,0.0,0.0,0.0,0.0024174170732824906,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\ML.Attribute.HighConfidence-6c968a2697e517157c094fca2256af5200fd6bf7ff601bc75bb2c3ab1e04f4b6.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09569271117896941,0.5332773742059337,0.5322790221745929,0.507578108349781,0.3813668796038883,0.002301826980205291,0.0,0.0,0.0,0.01549555175707958,0.0024017474273419653,0.0032266568847689942,0.0,0.0,0.0036180391636414133,0.0,0.0,0.0,0.011874331594293734,0.0020237001231223563,0.0,0.0,0.0,0.0,0.006372064599836391,0.0,0.0007026696654090466,0.0,0.0,0.13132542030068287,0.0,0.0,0.0,0.0010409846110724205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019456063689226238,0.0,0.0,0.006728659408660046,0.01510237000205351,0.0,0.0,0.008441446888565546,0.0,0.0,0.0006156437274815407,0.007285553224375892,0.006119033178118632,0.029919153992831755,0.007562861289337165,0.0024327592711889568,0.01935715868015478,0.0,0.007991864650213941,0.01190547881967624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\ML.Attribute.HighConfidence-7105755fc6f02a8daeee71358134b8d1e4de7e2f8a3a647f38601cc2ca6451c8.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3143975233316228,0.011350233528295455,0.2683755310152719,0.0,0.0,0.02344897802097641,0.0,0.0,0.0,0.0,0.020402450850856388,0.011134445327851041,0.0,0.0,0.0,0.0722718005487226,0.046963396745619876,0.042504864675631554,0.0,0.0,0.0,0.0,0.0,0.0,0.013774625608616994,0.04521774284222991,0.04069596855800692,0.02673038187243825,0.0,0.0,0.07913462864007731,0.09873788708303019,0.031754745191875884,0.0,0.0,0.006667203558764679,0.02673038187243825,0.07005888701276361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13240211856425058,0.879574791305002,0.0,0.0,0.006851628419645636,0.0027541483108660474,0.0,0.006382845583922763,0.0,0.0,0.0,0.0,0.0,0.00887169441674423,0.0,0.002299358003408325,0.004573925404537255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\ML.Attribute.HighConfidence-7135c4d9fa2716d4d7425da41753d606c89ad54e193d140e40b323c2dfe9f44d.json,0.0,0.0,0.0,0.0,0.0,0.0,0.07370921163384214,0.0004725651564696411,0.0002456139634077227,0.0,0.0,0.0,0.0,0.0,0.08453374746802542,0.0,0.0,0.0,0.0,0.0,0.0,0.004687833621563803,0.026771552844080757,0.007398112917659642,0.0,0.007367997487097051,0.005388081979885435,0.0006479462852180145,0.0027081952875010543,0.0,0.0,0.002788796915311184,0.0002456139634077227,0.0,0.0,0.004773800426101403,0.007279416435133036,0.0008475035596003419,0.00028485822954574827,0.0,0.0007023045034657287,0.005157189560772258,0.0,0.0005055121608587048,0.016884935611046713,0.0,0.0,0.0,0.006336336565946779,0.0,0.009174043614441345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005709120126812047,0.0,0.0,0.0,0.0,0.02541500276193843,0.0007132778973940557,0.0008371177921047918,0.009758121556087063,0.0,0.0,0.05423842733772652,0.0,0.022566141395416944,0.047086893645952047,0.012603277472754632,0.03118295309951822,0.04934457860658053,0.0006072916289802624,0.03493735927565787,0.040147545292453575,0.05381286807689588,0.07981142479375884,0.015627573979087938,0.02827706551744995,0.013148714311135528,0.012032399452976465,0.023064704978585947,0.03071860665359859,0.01485282179195734,0.00879039275037975,0.03599360787965547,0.4918847295339977,0.0,0.0,0.8438211796523445,0.07407812720944283,0.0021031543990214616,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\ML.Attribute.HighConfidence-7362e54c3cfe5f17a1f8fc97ad99d263c55f72842f7afed2c3f0bcad11514a03.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06673768653801589,0.0,0.059469595095635076,0.46538259376471364,0.03312202366016923,0.04944242978346084,0.0,0.0,0.05227164631370148,0.0,0.0,0.0,0.0,0.11783566963929036,0.02707692905411432,0.014561517264712104,0.0,0.0,0.0683479085204778,0.0,0.0,0.0,0.0,0.0,0.060505254542879174,0.007041387818042627,0.0,0.06699472661086622,0.0,0.0,0.0,0.0,0.0,0.028866135613213398,0.0,0.0,0.0,0.0,0.048640249002377116,0.0,0.0,0.0,0.0,0.015284424614465246,0.28257798752568947,0.13550857610446576,0.0,0.017344561255632673,0.0,0.27725854975248193,0.0,0.2912996600748022,0.3149358913726636,0.07775555094297804,0.020092750798630467,0.0,0.005173969962890509,0.23691099203455504,0.0,0.1641442699584567,0.42625173520982446,0.13501820176141185,0.09708450215296681,0.0,0.033549701863943675,0.03893031714717594,0.0,0.024492049878145915,0.02880457952228969,0.028749034618174137,0.050648961365459134,0.0,0.0,0.0,0.0,0.2687750950757403,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\ML.Attribute.HighConfidence-73f8e82a46c145dedbd24127b64c60689134cd43792772f7012ae11a2cd2babd.json,0.0,0.0,0.0,0.0,0.0,0.0,0.010385408575548179,0.00013316604857707543,0.011696921472825694,0.009732073753897974,0.0,0.0,0.009094854639059418,0.005745948782310157,0.011910553462961972,0.0,0.0,0.02025538554732379,0.0,0.0,0.0,0.0029548765060581116,0.0002722085041561512,0.001165004105969797,0.0,0.0011747248308275695,0.002408384619851124,0.00036517481372209823,0.0006813868874448999,0.0,0.0,0.000681084189887398,0.011696921472825694,0.009326570680818892,0.0,0.0007434157767209494,0.0022906141204710067,0.00011941072954903079,0.00012040703058808496,0.007674808234533931,0.00016492102437099633,0.0008342819456759628,0.0,7.122515916335579e-05,0.002379037181453609,0.0,0.0,0.0,0.00023289677386689275,0.0,0.0015563904339948448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009152783649499287,0.006297631000605473,0.0010129456758249877,0.0,0.0,0.009114758970460941,0.008962310400521832,0.9890440992089751,0.013215583412184402,0.010497319117521192,0.0011378402392242045,0.0,0.0,0.0028595994486523093,0.0,0.004175103860062813,0.006479393773258941,0.0026942630623802252,0.004762794146116012,0.00695250428621197,0.0003707841945020828,0.004822109344111203,0.005847343918984548,0.0075196690830510345,0.010070321418655574,0.002512002425383995,0.00567890662282307,0.0018526147185327312,0.0020343951323336,0.0038935663541622163,0.0044075760498322935,0.002362746571051074,0.0014290848231957914,0.005546835263121856,0.0707011238538577,5.95333472158005e-05,0.0,0.11889189317237363,0.010437387682332407,0.013087828668207712,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\ML.Attribute.HighConfidence-74a18b374f4d384524178e0d0c83e267eada4311d4f0232584343ea7f44f2458.json,0.0,0.0,0.0,0.0,0.0,0.0,0.008097115975166654,0.0001038246046305734,0.010387771223685607,0.008174881339790089,0.0,0.0,0.0075877351662140035,0.00451919948594621,0.009286214597766598,0.0,0.0,0.04355876464767419,0.0,0.0,0.0,0.0021411853998992885,6.0637378506181146e-05,0.0007170870621249848,0.0,0.0007028916851868911,0.0021838789802533717,0.0002847131912440561,0.000531251959079324,0.0,0.0,0.0006331344103599236,0.010387771223685607,0.007858725707864505,0.0,0.0005796135720698301,0.0019724936939003843,0.00011637511885115297,9.387687386634198e-05,0.0060175684849244045,0.00010286622053324522,0.0013638646747440209,0.011601969354962743,0.009551435518671656,0.0006385537535573674,0.0,0.0,0.0,0.00012105395594368671,0.0,0.0011517582745308235,0.017297427357674425,0.013469308188353037,0.011789874020348345,0.0,0.0,0.0,0.02706627637560283,0.011047348731365857,0.007632900256489088,0.004949308387382332,0.0007665278710173523,0.011286988398627327,0.007939047555866581,0.006951950059397925,0.0071491418994704195,0.9931255744225397,0.010499585598328556,0.008245674584284227,0.0008871316242580709,0.0,0.0,0.005381607495806214,0.0,0.0026542178726723627,0.001232721688415151,0.001002566959965239,0.0004030017289614168,0.0,0.00026684918433415324,0.0005482777596109885,0.00039643096590577927,0.0011676957423596632,0.010180719027761725,0.0007253758008178606,0.0021790439354050966,0.00032374810992282844,0.0007690385733250017,0.0009322131807624802,0.00024767010913380325,0.0005263272673539213,0.00037140139031253196,0.0006486991064519245,0.0019349901203715813,4.6415931861472984e-05,0.0,0.09269557769642395,0.008137642147329819,0.010396622236606553,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\ML.Attribute.HighConfidence-7607cfcb65817354198bf8b6dce83c4adebf21663117b61c3211ef8441ba781a.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02689101219188605,0.04658834162211334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12167914086702002,0.0017450375301432597,0.20498932740355427,0.0,0.20595773050655125,0.2784117027449557,0.0,0.015900040776325668,0.0,0.0,0.018808257258137184,0.04658834162211334,0.0,0.2213776475947745,0.14615087799555748,0.1043247052268274,0.012056659405518257,0.0,0.0564278349089542,0.02368247702478866,0.15458318237587212,0.15923715342406997,0.10068044000161037,0.06125486140851052,0.0,0.0,0.005986984916689802,0.0,0.0,0.022491647314055285,0.1740903722282129,0.1523290756996863,0.11577733799071156,0.0,0.0,0.0,0.32668742605115736,0.10642927395009841,0.0,0.0,0.006684645254765364,0.1125613008243029,0.044363472078424504,0.07780303394571211,0.06044332524259042,0.5690372207308239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03747126905861345,0.013911988524337858,0.045339047022360066,0.001656811969955385,0.31199123120244077,0.0025598173548116387,0.0030054235162541984,0.017112883109203253,0.018202295540351073,0.001506340664538917,0.011133357253174408,0.020013532103722507,0.018633806937108664,0.04564638984457441,0.050903390026385956,0.0017818779694157927,0.016661454420137653,0.049878646534132015,0.0,0.16009617472103974,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\ML.Attribute.HighConfidence-76bc21eab416c811e4875631d2ae551cfaaf9e700f943481d72a93681967db9a.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05298498879556764,0.03304649846742357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052972232922934286,0.039952452404996175,0.06646276193283039,0.0555152641674071,0.5588060611407044,0.2846956331401991,0.2830030903323565,0.0,0.31305418550287223,0.08332730547395632,0.0435894515611987,0.060729698328349305,0.0,0.0,0.04169142851884369,0.03304649846742357,0.0,0.0,0.005634194089459769,0.04352977705877597,0.009502386283638885,0.0,0.0,0.05774548449251258,0.47543752372049036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05038103814328497,0.0,0.0,0.0,0.0,0.0,0.03376763671690945,0.0,0.0,0.0,0.0,0.009483235997480575,0.0,0.0,0.0,0.008245048280025044,0.0,0.055981941577583516,0.012514585196138185,0.0,0.0,0.0,0.0,0.0,0.31690927192125173,0.049340939325271754,0.02923666963121042,0.005876130413703274,0.0,0.004539386751454719,0.005329591061077344,0.09609786545009875,0.08938682605010334,0.04273969214519128,0.009871527419578542,0.07571303720665579,0.0,0.004905809698959542,0.06831109076987915,0.0,0.0,0.005054344250257594,0.0,0.14318559055218943,0.0,0.0,0.0,0.0,0.07074301442365856,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\ML.Attribute.HighConfidence-7854d6fe6f6816939311ebfaa2dda723b9668e3751bcb90c00af863c9e4cc35a.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017998924670141448,0.10446275328060867,0.08769345452657938,0.0,0.0,0.08195162119448193,0.05177540892060653,0.0,0.0,0.0,0.016280820897699732,0.0,0.0,0.0,0.008144333410602708,0.033988904764167806,0.020166406012017624,0.0,0.020924178007900394,0.09081561627005434,0.007403637076247019,0.011051673956889515,0.0008474535156545207,0.0,0.009205636991407992,0.10446275328060867,0.0840395605879719,0.0,0.007336722651269716,0.048981946806942345,0.27007156452676506,0.06003444037869698,0.0003907113735090007,0.0017832780207234513,0.0014550040057878908,0.0,0.000641793354036022,0.02389692906357532,0.0,0.5896450930642159,0.5980836271563317,0.05736115102583222,0.0,0.02353225375840796,0.0,0.0,0.0,0.0,0.0,0.0023897536963305545,0.0,0.0,0.08247360604285442,0.05674648915967948,0.009932778456738251,0.0,0.0,0.0004463639918385192,0.0,0.0022776453098755562,0.0022639268131090786,0.0010627966587500785,0.0,0.0,0.0,0.0,0.037255669960181814,0.019099836687362873,0.019554554009226417,0.03338139504616567,0.012309363933940392,0.0,0.0007710115831420766,0.007241817745860499,0.022908285621500237,0.030083423068940893,0.04204348086748633,0.011736702952116623,0.02571961010481921,0.011800563884504503,0.03360767973534057,0.03342650859526209,0.01037615906356314,0.013686531536506816,0.032622116305405804,0.012852319700585325,0.36452000760881814,0.0,0.0,0.0,0.0,0.0022251204163429225,0.0
