,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,LABEL
Ransom.Cerber-1e620ce8e4452d91e4a153c4f5e45423d00f9aba85b3de4f6846b68fbffff07d,T12,C24,A7C,3C6,9C6,663,847,470,CAD,933,83F,5FB,A5E,D04,291,58E,272,478,D4C,9AE,78F,9C3,5BC,6A8,3.0
Ransom.Cerber-1e76c232055cae480be5d44d2f7d06ac09a1e80cb38e5395104249e5f24aa715,T16,544,364,2CB,AC6,953,866,131,EBC,572,83B,1EB,B9D,D04,2A1,58D,279,0B4,D0C,87E,76F,9D3,4F8,BD8,3.0
Ransom.Cerber-1e8082ed6be11b1cee0e3d094f961639990f24568e91807a9d4f878f5cb15165,T15,1E3,839,2DA,5CC,61A,C8A,230,E68,C72,E36,45F,BED,D00,391,1DA,661,0F4,84E,1DF,31E,FE6,53D,66E,3.0
Ransom.Cerber-203bf8bbe2b6df731e88e744f7e613e13843029d7b65f23dca6c94249368f962,T1E,D04,5EC,2C5,DD5,213,847,471,C6D,533,83F,AFB,A5E,E04,2A1,58E,232,0B8,D4D,9AE,38F,9D7,5BC,6A8,3.0
Ransom.Cerber-20f711715a0ca28e710a35346b9b963e8ddc09fce4e28776d6870487edc49a00,T1F,B94,A34,28F,BC7,E52,C76,121,FB8,572,83B,2EA,B9D,904,291,54D,27D,0B4,90C,C7A,77E,992,4F8,FD8,3.0
Ransom.Cerber-21ecadfa554fb0e8695f3a13e189499f4d0373f648eccad6bc2570fa13423b60,T18,5B4,D44,28F,BD7,D52,C76,421,FB8,532,83B,2EA,B9D,904,291,48D,23D,0B4,94C,C7A,67E,9D2,4F8,FD9,3.0
Ransom.Cerber-21f2565240d0856e06f55c2a89b50313ca24537cbed58820660c50ab64d6beac,T18,504,41C,2C5,CD5,213,847,471,C6D,533,83F,AFF,A5E,E04,2A1,58E,232,4B8,D4D,9AE,38F,997,5BC,6A8,3.0
Ransom.Cerber-2203c57321b9a239d6559a02e909eb233ec450393466cc7384f2f61bbdfe3587,T1F,DD3,AAC,3C6,D9A,563,C47,5A0,85E,A32,92F,EFB,90F,A04,061,65F,232,47C,D8D,A7C,3CB,547,9B8,6E4,3.0
Ransom.Cerber-23d400e21925fb659e5b3761bef7c450a48c83a555c87eb50a57ced6628f5dcd,T1F,BB4,278,28F,BC7,D12,C76,460,FB9,932,83B,5EA,B5E,904,151,58D,23D,078,94C,D79,2BF,983,5E8,FE8,3.0
Ransom.Cerber-23dae2580064ff4825b4aed92696132abc0148d91695eaba1eee7c369982f915,T1F,974,AF8,3CF,797,C22,CB2,460,FB9,932,82B,AEA,70E,504,151,59E,13D,478,948,E79,3BF,583,5E8,FE5,3.0
Ransom.Cerber-242f206060ca19c8dc899e3b4808250568663ea1e0042fffedbc5c3cb69148c6,T18,1A4,CD8,3CF,797,C22,CB2,460,FB9,932,42B,AEA,74E,904,151,59E,13D,078,948,E39,7BF,583,5E8,FE5,3.0
Ransom.Cerber-2437de235e6114d3e88b65887eae81b340b2b06718ae656cfee4575c8ee89364,T1D,A33,E68,FC2,3C0,1A2,85D,933,CB2,879,5AD,243,D92,D5C,663,B09,571,9ED,4CD,869,2DF,FCA,4A8,7E3,3.0
Ransom.Cerber-249b206266ddbabc0f289a69c50a70c82891a81b116822992090922ba49d0b04,T1F,754,798,28F,7D7,D62,CB6,520,FB8,932,82B,2DA,79D,904,261,44D,17D,0B4,A4C,D3A,77F,9C2,4E8,FD9,3.0
Ransom.Cerber-25a9f6812dec544f638e4c0f2fa16d15c110c90a46ff1fc77f556613cc33c295,T1C,634,A4C,3C6,9C6,523,847,470,CAD,932,83F,5FB,A5E,E04,291,59E,236,478,D4C,9AE,39F,9C3,5BC,6E8,3.0
Ransom.Cerber-25d4c4dae709fec349cec194bd43395a40b32e4c3b5e2285f9d1d1d31d6a9f3e,T18,7C4,798,28F,7D7,D52,CB6,520,FB8,932,82B,2DA,75E,904,261,54C,17D,0B4,A4C,D3A,77F,AC2,4E8,FD9,3.0
Ransom.Cerber-25e7fbbf94587a00843e9c844aa55620a00f5ff9efa7bb1810dadd859db2655e,T1F,B34,A4C,3CA,9C6,563,847,470,CAD,933,83F,5FB,A5E,E04,191,59E,232,478,D4C,9AE,78F,9C3,5B8,6E8,3.0
Ransom.Cerber-26887a4cc481b50e484cfd5de23eb5a5cb1fe8cf8064f696f940e9a4640dfbdb,T1B,AE4,158,28F,BC7,D12,C76,460,FB9,932,83B,5EA,B5E,904,151,58D,23D,078,94C,D79,2BF,983,5E8,FE8,3.0
Ransom.Cerber-26bdfaa1644cc3627fd1d27be3b0b280a633dfda49aed0d38c57bdd06755457e,T1D,994,A24,28F,BC3,D52,C76,121,FB8,532,83B,2EA,B9D,904,2A1,55D,27D,0B4,90C,C7A,77E,992,5F8,FD8,3.0
Ransom.Cerber-26d7ad85d69ec037a06462819ee92914369f2036ebc8d27e62cb04877289b108,T10,884,BD8,3CF,79B,C22,CB2,460,FB9,932,42B,AEA,74E,904,151,59D,13D,078,948,E39,7BF,583,5E8,FE5,3.0
Ransom.Cerber-26e87cf8e8520cc4cf065040c999eeb506d1a81a6f20fc93ac0b44f03baf3ce7,T1F,A14,72C,3C6,9D5,223,847,471,C6D,533,83F,6FB,A5E,E04,291,58E,232,4B8,D4D,9AE,38F,9D3,5BC,6A8,3.0
Ransom.Cerber-293fb376819326d65e8151d19f496ec456278770eaf8c2689030262bc79bb346,T17,453,46C,3CA,D5A,523,C02,890,89E,632,51F,EFB,A0F,B44,565,99F,132,43D,99D,BBC,3DB,147,A78,2B1,3.0
Ransom.Cerber-29a7986d9eedaa8cb2b2e825d08e941141ec6f7932125a717f8bcc1d7d92d693,T14,3E4,8C8,28F,7D7,D56,CB6,520,FB8,931,82B,2DB,79D,904,262,54C,13D,0B4,A48,D3A,77F,AC2,4E8,FD9,3.0
Ransom.Cerber-2b6b09a69ba17384141d304cc2d1f370f5a78cedbb16f1b3bb7e99c441d43297,T1A,3E4,388,28F,797,D16,CB6,430,FB8,936,82B,6DA,79D,904,261,48D,13D,0B4,A4C,D39,77F,AC2,4E8,FD9,3.0
Ransom.Cerber-2bd8d6a48b0093b5f7832cc79ec0641d6c57e03f5bdfbe18540162fce200d600,T1C,544,B08,2CF,787,C22,CB2,460,FB9,932,42B,AEA,74E,904,151,59E,13D,478,94C,E79,7BF,583,5E8,FE4,3.0
Ransom.Cerber-2c4ca6eeec12350becd0a46276453cfb87a0582d4853cfb012ba923488560999,T1D,CC4,6B8,28F,7D7,D56,CB6,520,FB8,932,42B,6DB,79D,904,261,48C,13D,0B4,A48,D3A,77F,AC2,4E8,FD9,3.0
Ransom.Cerber-2ce248d03b9b09b5da793d3fbe0750de96baf231d2a6a2f94b6ab550a8fffdfb,T1B,B94,388,28F,793,D52,C7A,131,FB8,572,82B,2EA,75E,904,261,54D,17D,0B4,A4C,C7A,77F,AC2,4E8,FD8,3.0
Ransom.Cerber-2d0a0b404aab8144ac7531077b15e81c636bb81ce1d4e0809f6bfbe110923341,T16,F14,8E8,3C6,9D5,263,44B,131,CBC,A73,C3A,27F,AAD,D04,2A2,59D,262,4B4,E4C,4AE,78F,DD3,5BC,59C,3.0
Ransom.Cerber-2d17c62fadef03b0ca3259573b37af8ccc9baf180a102e6cdbc5c1d486573e4b,T17,9B4,E28,28F,BC7,D12,C76,460,FB9,532,83B,5EA,B5E,904,191,58D,23D,078,94C,D7A,2BF,983,5E8,FD8,3.0
Ransom.Cerber-2d19aaf8d9ebf9b6cefb6b0f19c745a9d7c1909e1500acd358ad99b19f901842,T18,B05,7B8,28F,797,D52,CB6,520,FB8,932,42B,2DB,79E,904,261,54C,17D,0B4,A4C,D3A,77F,AC2,4E8,FD9,3.0
Ransom.Cerber-2d7ef6ec1ea2bdfb66cb45fcc98eaf8bfd73fe6b165043b458dd036dd049da78,T14,DF4,248,28F,BC7,D12,C76,420,FB9,532,83B,5EA,B5E,904,191,59D,23D,078,94C,D79,2BF,983,5E8,FE8,3.0
Ransom.Cerber-2e734129b808cbf446d84e1fd2cbf0500180a0917dad3b2548b42c28802ed511,T1E,3A4,A44,28F,BD3,D52,C76,121,FB8,572,83B,2EA,B9D,904,2A1,54D,27D,0B4,90C,C7A,77E,992,4F8,FD8,3.0
Ransom.Cerber-2f696fa191d8d97dd85c6a7fcc16c1f73e6f0b575449bd06547e4fa1e2483b98,T11,964,718,2CF,AC7,913,C66,470,EB9,532,83B,5EA,B5E,904,251,58D,239,078,94C,D7D,3AF,983,5F8,FE8,3.0
Ransom.Cerber-2fa6374d4fe1a94309622d26dc8ea6ed13e7e204d17ec33b42ae0e067ed547bf,T1A,DB4,D44,28F,BD7,D52,C76,421,FB8,532,83B,2EA,B9D,904,291,48D,23D,0B4,94C,C7A,67E,9D2,4F8,FD9,3.0
Ransom.Cerber-30f65794790bdf371b46225ca2e3c0d4cbc0f55dd894480b390e739c841efa04,T1C,EA4,DF8,3CF,B97,C22,CB2,460,FB9,932,82B,AEA,74E,504,051,59D,13D,478,948,E39,7BF,583,5E8,FE5,3.0
Ransom.Cerber-312c6298d748acf06e5396f28a8c10c3815553049e9dc4482e6b5ee41e6fd30a,T15,704,51C,3C5,CD5,213,847,471,C6E,533,83F,AFF,A5E,E04,291,58E,232,4B8,D4D,9AE,38F,997,5B8,6A8,3.0
Ransom.Cerber-333e881bcf062e4688d537545618f29507bfcc3ee6e7730f25954d1d061b4c38,T12,2F3,2CC,3CB,99A,573,C43,560,C9E,932,42F,AFB,90E,A04,451,69E,272,43C,D4C,A7D,7CB,587,9F8,AE4,3.0
Ransom.Cerber-334d83b447049460ab682a6d2649f9c4ae688a162632423c244c76d50bee1396,T18,015,8D4,28F,797,D62,CB6,520,FB8,972,82B,2DB,75E,904,162,54D,17D,0B8,908,C3A,77F,AC6,4F8,FD8,3.0
Ransom.Cerber-336f4eb10d2cc9053cf1c3444c5d931e1c7587413f63bbbfa413b3b1baadad77,T14,B74,698,28F,7D7,D62,CB6,520,FB8,932,82B,2DA,79D,904,261,54C,17D,0B4,A4C,D3A,77F,9C2,4E8,FD9,3.0
Ransom.Cerber-33a960ff927cffc5a1b3e70d2c1ccc3147f651a112764b4873d54d8b9fbf1bab,T1C,574,AE8,3CF,797,C22,CB2,460,FB9,932,42B,AEA,74E,904,051,59E,13D,478,948,E79,7BF,583,5E8,FE4,3.0
Ransom.Cerber-33dacf97583db22a210c45667ee4d79a23a48828e83ab5ef8965239485987473,T1B,E94,7D4,28F,B97,D62,CBA,521,FB8,932,82B,2EA,75E,904,161,54D,17D,074,A0C,C3A,77F,9C6,4F8,FD8,3.0
Ransom.Cerber-3487c3cffe5cae0f8a6faa057d7a7ab872cebf61f149767e1d49269815fef828,T1B,104,288,2C6,9D5,253,44B,131,CBD,573,83A,27F,AAE,D04,3A1,58D,322,0B4,E4D,4AE,78F,DE7,9BC,69C,3.0
Ransom.Cerber-34d1334698404c1d093885465a21341912bceb7041e531bac1573454d6a99400,T1E,5E4,8C8,28F,7D7,D52,CB6,520,FB8,972,82B,2DB,75E,904,162,54C,13D,0B4,A48,D3A,77F,AC2,4E8,FD9,3.0
Ransom.Cerber-376ab7022939f9116cbd9c19c1cbf4aa0cad35428d41972176e4079e620d77d3,T1F,2C4,7C8,28F,7C7,D52,CB6,530,FB8,972,82B,2DA,75E,904,262,54D,17D,0B4,90C,D3A,77E,AC2,4E8,FD9,3.0
Ransom.Cerber-37ae897b18529a62d1b80db3b2ca4dfe0639d71f2d7b226021f3d80a926041b0,T1B,704,7C4,39A,CC3,116,107,331,96E,272,833,6BB,7BD,945,2D0,84E,6F5,AB8,8BD,D5D,38F,893,2F8,6D6,3.0
Ransom.Cerber-37c26dd7616415d0080dba5e6a990e4037396ec96bd373f8f17170a29700205d,T1B,414,73C,2C6,CD5,223,847,471,C6E,532,83F,6FF,A5E,E04,291,69E,332,0B8,D4D,5AE,38F,9D7,5B8,5A8,3.0
Ransom.Cerber-38cece918018a9ab2de71ed1d056c52cf333ac94c6bb910e8d07d39ae00c2d0c,T16,054,8E8,28F,B87,D62,C72,560,FB9,932,42B,AFA,70E,A04,051,55E,17D,438,948,E79,3BF,583,5E8,FE4,3.0
Ransom.Cerber-39023c6740e22cd5716624be1ecd301432950cce80defa0291d1160d4a1a6196,T16,535,E44,28F,7C7,E12,C76,431,FB8,572,83B,2DA,BAD,904,291,49D,23D,0B4,94C,D7A,67E,9D2,0E8,FD9,3.0
Ransom.Cerber-3ad31ff9f2b521550085ac82530970c6b9ba5422b3f945f0f1e17ae7f67f6af7,T11,EA4,A34,28F,BC7,E52,C76,121,F78,572,83B,2EA,B9D,904,2A1,54D,27D,0B4,90C,C7A,77E,992,4F8,FD8,3.0
Ransom.Cerber-3b6b6c7b2bb69372f6e86de21cd43b4cb80d768e9a48cf02979b50c601a6184b,T16,534,A4C,3C6,9C6,563,847,470,CAD,932,83F,5FB,A5E,E04,291,59E,232,478,D4C,9AE,78F,9C3,5BC,6E8,3.0
Ransom.Cerber-3cdbce29dfbee605cf99713e1a9c0f9289e2b289238240c1d4ea1f10646a5974,T15,3C4,268,28F,BC7,D12,C76,460,FB9,532,83B,5EA,B5E,904,251,58D,23D,078,94C,D79,2BF,983,5E8,FE8,3.0
Ransom.Cerber-3d090a49182cc925ba90dd697213b5ab9d0a016ddf60d7f7806cd5de632f2c1d,T15,8D3,EDC,3CA,D5A,163,C46,5A0,89E,A32,91F,EFB,90F,A04,061,59F,132,47C,D8D,A7C,7CB,547,AB8,6F4,3.0
Ransom.Cerber-3d5b864d6a48bb092ad585d6790eb6a3812ca1baa99657491c86152bd24c146f,T16,314,64C,3C5,CD5,213,847,470,C6D,533,93F,AFB,A5E,E04,291,58E,232,4B8,D4D,AAE,38F,997,5BC,6A8,3.0
Ransom.Cerber-3eaab84bdc3ece537203e0bb0314977d88f1b83e815ab316f7953f6cf17342df,T12,AE4,CD8,3CF,B97,C22,CB2,460,FB9,932,42B,AEA,74E,904,051,59D,13D,478,948,E39,7BF,583,5E8,FE5,3.0
Ransom.Cerber-3f261fc5098cdd5c8debeb0f492cfcb1d92c2255fcc472633244fc974ba3a93f,T11,AF4,9C8,3CF,79B,C22,CB2,460,FB9,932,42B,AEA,74E,904,151,59D,13D,078,948,E39,7BF,583,5E8,FE5,3.0
Ransom.Cerber-4006e1271c94c78a378d833ed633edf3a01f75709830bb05934e36cd0b669b26,T10,CF3,278,2C6,9D1,253,44B,131,87D,673,83A,2BF,AAE,D04,3A1,58D,322,0F4,E4D,4AE,79F,DE7,9BC,59C,3.0
Ransom.Cerber-40721bbffae81cd079ea8084ff8a6ec9ede27cecde616e89fa6f81039ace48a2,T11,725,8C8,28F,797,D56,CB6,520,FB8,972,82B,2DB,75E,904,162,54C,13D,0B4,A0C,D3A,77F,AC2,4E8,FD9,3.0
Ransom.Cerber-409f1a87de06fcc8a3b3e76b949d071d8c7dff83904928980a0aff9d8f18da9c,T15,A24,94C,3C6,9C5,263,847,470,CAD,533,83F,5FB,A5E,E04,291,59E,272,4B8,D4C,9AE,38F,9D3,5BC,6A8,3.0
Ransom.Cerber-41efc9d0ea330bca86e59788e4d83a5fb56decf97075f5a109b6ce908a1b34d9,T11,E64,6CC,28F,B87,C62,C72,560,FB9,932,42B,AFA,70E,A04,051,55E,17D,438,948,E79,7BF,583,5E8,FE4,3.0
Ransom.Cerber-437ab510ca65a557a67852689b3c47b37b5de267ed83dfe830addf240fb6c5b2,T1D,C24,A4C,3C6,9C5,263,847,470,CAD,933,83F,5FB,A5E,E04,291,59E,272,478,D4C,9AE,38F,9D3,5BC,6A8,3.0
Ransom.Cerber-44adf4d697d7a49083f9cf7e3fae850f384c159cd3619af600812853b2de1358,T18,C94,D44,28F,BD7,D52,C76,421,FB8,532,83B,2EA,B9D,904,291,48D,23D,0B4,94C,C7A,77E,9D2,4E8,FD9,3.0
Ransom.Cerber-46054b5a9e8f5ed2c1b706250d17ade64d7d3fc5a1a5130dd86279d4d7a3d538,T11,F24,908,2C6,9D5,653,44B,131,CBC,933,83B,2AF,AAD,D04,2A1,58D,276,0B4,E4C,8AF,79F,DD3,5BC,69C,3.0
Ransom.Cerber-46b642e12fd4e4a8485456f7c5bd6cb95b41c39f23d5b8169a5f7afeb2b04495,T1E,B64,37C,3C6,985,1A3,847,471,C9D,972,83F,5F7,A4B,E04,3A2,9CE,232,8B8,98D,56E,78F,6C3,57C,6B4,3.0
Ransom.Cerber-46cdeb7db4aa73971c33cbe53a0fcf5d1ff24db895a8788c8cb1662d42bbee4d,T15,3D4,7C8,28F,797,D52,CB6,520,FB8,932,82B,2DB,79E,904,161,54C,17D,0B4,A4C,D3A,77F,AC2,4E8,FD9,3.0
Ransom.Cerber-47ecb4fddf646fb954b1a7cd4dac8d38b4a898e0dd9ba00d188aaf41e5e8b62d,T18,494,D34,28F,BD7,D52,C76,021,FB8,532,83B,2EA,B9D,904,291,48D,23D,0B4,94C,D7A,77E,9D2,4E8,FD9,3.0
Ransom.Cerber-49f71c197947bf67c08d25774a1790a3851d7769acbe968be20253725a95402b,T1F,2E4,BD8,3CF,787,C22,CB2,460,FB9,932,42B,AEA,74E,904,151,59E,13D,478,948,E39,7BF,583,5E8,FE5,3.0
Ransom.Cerber-4a6ef50650442729948e52b4f4e3b78f95d6fb27703ed05510ec80a5815f1cf4,T1E,5D4,9A8,2CF,787,C52,C76,421,FB9,832,82B,5E6,B4E,A04,251,58D,13E,478,94D,D7A,6BF,6C3,1E8,FE4,3.0
Ransom.Cerber-4b557f9725d020de3366f4497d16340f29c60d479eb8f85513b3b46b4bd60b0f,T1B,BA4,7B8,28F,797,D52,CB6,520,FB8,972,82B,2DB,75E,904,261,54C,13D,0B4,A4C,D3A,77F,AC2,4E8,FD9,3.0
Ransom.Cerber-4b91bc40698fa3534cd189ec2059f948b9f6f6dcaeb7fe9f42a05002d414c522,T14,4D4,7A8,28F,797,D56,CB6,520,FB8,932,42B,6DB,79D,904,261,48C,13D,0B4,A4C,D3A,77F,AC2,4E8,FD9,3.0
Ransom.Cerber-4c1a63d7fc137f52f0dea61fcf51264ad1fd9d478009e36dbd2f9db46e84ae03,T1C,804,5A8,2C6,9D5,253,44B,131,CBD,573,C3A,2AF,AAE,D04,3A1,58D,222,0F4,E4D,8AE,78F,DE7,5BC,59C,3.0
Ransom.Cerber-4d2044d8d7ea5c1444dc487536a26beb3139d33edbb2b8db9207a59c889fc375,T1F,0A4,A34,28F,BC7,E52,C76,121,FB8,572,83B,2EA,B9D,904,291,54D,27D,0B4,90C,C7A,67E,9D2,4F8,FD8,3.0
Ransom.Cerber-4d2f6e046f64e2595c775fde2a8fef77bbd06e2e041c40ed0913c394af104bb9,T15,5A4,7A8,28F,7D7,D62,CB6,520,FB8,932,82B,2DA,75D,904,261,54C,17D,0B4,A48,D3A,77F,AC2,4F8,FD9,3.0
Ransom.Cerber-4d4e46ca933b4a868310aa360948adaa74014a5755b25fd82b3e691f55e0a1ec,T12,0A4,BD8,3CF,797,C22,CB2,460,FB9,932,42B,AEA,74E,904,151,59E,13D,078,948,E39,7BF,583,5E8,FE5,3.0
Ransom.Cerber-4d86b8a962bad2640be3fd26036ee0baa6b61d699f329c2814ddd38bd8c07ed5,T1E,B04,078,2C6,9D1,253,44B,131,8BD,673,C3A,2BF,AAE,D04,3A1,58D,222,0F4,E4D,4AE,79F,DE7,5BC,19C,3.0
Ransom.Cerber-4e3749a67d9d984b49c0f8c2ecb6b69ec9fabf104b2770204ed3869cf801e4bb,T1A,234,08C,7C6,991,593,84B,471,C99,972,83F,6F7,A0B,E08,3A2,5CE,233,878,98E,56E,78F,1C3,57C,6B4,3.0
Ransom.Cerber-4f3ca65a95c5cad61b7a6085872df37df38d990b30acffd7a58082c22bb8dc83,T1F,274,D4C,3C6,9D5,553,80B,471,CAD,972,83F,5FB,E5A,E04,3A1,5CE,232,4B8,98D,5AE,38F,9C3,57C,2A8,3.0
Ransom.Cerber-4fcee370b220e1cd482ed281322b844c58b71016ffcd4e8b7767ac355d96620f,T1C,B44,728,2CB,6C6,A53,857,131,EB8,532,83B,1EB,BAD,D04,291,58D,239,0B4,94D,86E,76F,9D3,0FC,BDD,3.0
Ransom.Cerber-5162b1fa6e9a98024552244cf12cd9c991b69f39c91c339740a30d25f928a0a8,T15,615,7B8,28F,797,D56,CB6,520,FB8,972,82B,2DB,75E,904,261,54C,13D,0B4,A0C,D3A,77F,AC2,4E8,FD9,3.0
Ransom.Cerber-5174f077897dfb0c9e5caeadb10408d0a9617229767645d64775996d4dd11da0,T13,B82,F3C,9C3,2C6,391,059,971,4AA,0A1,4F9,3A7,F4B,6CC,11F,BA4,331,1FE,D5B,08F,BE5,386,9EA,365,3.0
Ransom.Cerber-51ffbca8efdb0873c1a31b8de0d3272109aebbf1337e3d9aa136b42505ddaf33,T12,3A4,A34,28F,BC7,E52,C76,121,FB8,572,83B,2EA,B9D,904,291,54D,27D,0B4,90C,C7A,77E,992,4F8,FD8,3.0
Ransom.Cerber-52726e60b7d2fa28aab3a7ac849354cc3910eef5f8c39ad47bc04402bb2c7073,T12,864,AEC,2CF,B9B,C22,CB2,460,FB9,931,42B,AEA,74E,504,051,59E,13D,478,948,E79,7BF,583,5E8,FE4,3.0
Ransom.Cerber-5452aa495a027445ae1c0f0dbd1f46c254f54e53ea673c0623afbe7e176511e5,T16,A15,588,28F,797,D16,CB6,520,FB8,935,42B,6DB,79D,904,261,48C,13D,0B4,A4C,E39,77E,AC2,4EC,FDA,3.0
Ransom.Cerber-57a368dd7d5b1c214d875d361ee5208902a24b55851a09fc5d48e3cca0427916,T1D,6C4,D44,28F,BD7,D52,C76,421,FB8,532,83B,2EA,B9D,904,291,48D,23D,0B4,94C,C7A,67E,9D2,4F8,FD9,3.0
Ransom.Cerber-5855d6b239620e53c8c60acee3d0960b84fbb75f2f9b20b2ccf721a8fc5a88a2,T1E,754,D4C,3CA,995,593,847,471,C9A,972,83F,AF7,A0B,E04,361,9CE,232,47C,98E,56E,78F,6C3,57C,2B4,3.0
Ransom.Cerber-5881bbccf84a44db10e4c5f224457f2e3fd4c223aef9ed965da2f8e96c797ad1,T17,7E4,7D4,28F,BD7,D62,CB6,521,FB8,932,82B,2EA,75E,904,161,54D,17D,074,A08,C3A,77F,AC6,4F8,FD8,3.0
Ransom.Cerber-58e2b2260377d7b7a9b361e65fb4d1af2fabb093151531b69fa78bc4ef6c2726,T1D,444,53C,7CA,591,996,05E,232,C59,971,83E,3F6,E4A,D09,361,48D,23E,8BC,D4D,86E,74F,AC3,9FC,2E4,3.0
Ransom.Cerber-5991fe14dbdb366499d97d133ae891f82afddf013ab3e58cf4ab889caef5a6f5,T15,E35,A34,28F,BD3,E52,C76,121,FB8,572,83B,2EA,B9D,904,291,54D,27D,0B4,90C,C7A,77E,992,4F8,FD8,3.0
Ransom.Cerber-5a49d30da795301070d46cec05eaf408670e2b361e886d475ebcf37b1541424f,T13,924,B58,3C6,DC6,663,847,470,CAD,933,83F,5FB,A5E,D04,291,58E,271,4B8,D4C,9AE,78F,9C3,5BC,6A8,3.0
Ransom.Cerber-5abc5c05116cbdb04b6dfa385d47c2df5cd66bf5f97a72498f8726b52ce383c1,T11,524,94C,3C6,9C5,263,847,470,CAD,933,83F,9FB,A5E,E04,291,59E,272,478,D4C,9AE,38F,9D3,5BC,5A8,3.0
Ransom.Cerber-5c0d2ec74a0dd9b715c4b3079880ced92539e7174dd4298e192f7b8f732f060b,T17,2D4,7B8,28F,7C7,D52,CB6,530,FB8,972,82B,2DA,75E,904,262,54D,17D,0B4,90C,D3A,77E,AC2,4E8,FD9,3.0
Ransom.Cerber-5c0f354bca22f9a97a384549826b18039bd7863fb3dedd45cd48d4f3ea592d5f,T19,644,E7C,3C6,991,593,84B,471,C9A,972,83F,6F7,A4B,E04,3A1,5CE,233,4B8,98E,56E,78F,6C3,57C,2B4,3.0
Ransom.Cerber-5c9fa86c5bd0903c9e8b07d5e68080ede0ca1ff008ba37fa0a957a838800d7aa,T1D,384,F28,28F,BC7,D12,C72,460,FB9,532,83B,5EA,B5E,904,191,59D,23D,078,94C,D79,2BF,983,5E8,FE8,3.0
Ransom.Cerber-5cd37c4a72fe298066c5706e9f505dc901ce0a911f3320bc16851c1ece206424,T12,334,6A8,28F,797,D52,CB6,520,FB8,932,82B,2EB,79D,904,261,54D,13D,0B4,A4C,D3A,77F,9C2,4E8,FD9,3.0
Ransom.Cerber-5db6eaaae175e9bc60593db04f77a4039ceef371bec1b6ded02c5d3045ad769c,T12,4A4,D18,38F,78B,D22,C72,461,FB9,932,82B,6E6,70E,A04,051,59E,17D,478,948,E79,3BF,583,5F8,FE4,3.0
Ransom.Cerber-5ea7d4dbf20ec48741c4d1f6781fa05ca6d418c017955f14de22e1d41713e168,T13,904,41C,3C5,CD5,213,847,471,C6D,533,93F,AFB,A5E,E04,2A0,58E,232,4B8,D4D,9AE,38F,997,5BC,6A8,3.0
Ransom.Cerber-5ea824ab4d482945ea5b2f0fff675fea28f0a1df0671f866869b64191977e2e7,T14,A94,039,28F,7CB,D16,C7A,220,F79,872,92B,1D6,79D,900,290,49E,1BD,0F4,44D,D7E,27E,AC2,1E8,FD9,3.0
Ransom.Cerber-6031a71b5885ecc14ce23222ce7ca90cf92141ec41a9ff2d69c3e6668dbda3eb,T1F,ED4,D34,28F,BD7,D52,C76,421,FB8,532,83B,2EA,B9D,904,291,48D,23D,0B4,90C,D7A,77E,992,4F8,FD9,3.0
Ransom.Cerber-60ae5c82068291a510f21babc80df311c9cbc746f7bf3d6784ca631654557a72,T1D,F24,94C,3C6,9C5,263,847,470,CAD,933,83F,9FB,A5E,E04,191,59E,272,478,D4C,9AE,38F,9D3,5BC,6A8,3.0
Ransom.Cerber-614e8563259eda8b46541fde9ddde9a2db4ef011d1d52d750bea528100c51c0d,T1F,234,B6C,3C6,9C6,663,847,470,CAD,533,83F,5FB,A5E,E04,291,58E,272,478,D4C,9AE,78F,9C3,5BC,6A8,3.0
Ransom.Cerber-6299fd951861706bb974e213064371c5fb18a692adfe72c3835e33afa64d113e,T18,014,2AC,3CB,98A,573,C43,560,CAD,932,52F,AFB,A0E,A04,051,69E,276,43C,D4D,A7D,3DB,583,5F8,AE4,3.0
Ransom.Cerber-62a8d29592e4fb515b3f2d3f0096f440a449839ce7ea70abef556175f4bfc09b,T1E,794,058,28F,BC7,D12,C76,460,FB9,532,83B,5EA,B5E,904,291,58D,23D,078,94C,D7A,27F,982,5F8,FD8,3.0
Ransom.Cerber-6308edeb06674e1e2733a90b748cc152940bcb8527eaf9d651399ae47aa72467,T1D,9E4,7C8,28F,797,D52,CB6,520,FB8,932,82B,2DB,75E,904,261,54D,13D,0B4,A4C,D3A,77F,AC2,4E8,FD9,3.0
Ransom.Cerber-63c3ff420f9f88e1e1f59825068046626b0565d1cefebbb3d9544d05fbbb2aca,T15,E84,168,28F,BC7,D12,C72,460,FB9,932,83B,5EA,B5E,904,151,59D,23D,078,94C,D79,2BF,983,5E8,FE8,3.0
Ransom.Cerber-63e1e914f73ccc3e17fdd10d72d0d9d09e5b9cd8e9174ba0f3d106b64817f9ee,T16,A84,388,2CF,BC7,D12,C66,460,F79,932,83B,9EA,B5E,904,251,58D,23D,0B4,94C,E79,27F,983,4E8,FD9,3.0
Ransom.Cerber-63f8e76286d6c717d6825f025d50ec73c9f19a3174b285c2bf3639919719eda7,T13,5C4,D44,28F,BD7,D12,C76,421,FB8,532,83B,2EA,B9D,904,291,48D,23D,0B4,94C,D7A,77E,9D2,4E8,FD9,3.0
