,"('findfirstfileexw ntclose findfirstfileexw',)","('findresourceexw loadresource findresourceexw',)","('findresourcew sizeofresource loadresource',)","('getfilesize ntcreatesection ntmapviewofsection',)","('getsystemmetrics getsystemmetrics getsystemmetrics',)","('getsystemtimeasfiletime getsystemtimeasfiletime getsystemtimeasfiletime',)","('getsystemtimeasfiletime ldrloaddll ldrgetprocedureaddress',)","('getsystemwindowsdirectoryw getsystemwindowsdirectoryw loadstringw',)","('getsystemwindowsdirectoryw loadstringw getsystemwindowsdirectoryw',)","('getsystemwindowsdirectoryw ntcreatefile ntcreatesection',)","('ldrgetdllhandle ldrgetdllhandle ldrgetprocedureaddress',)","('ldrgetdllhandle ldrgetdllhandle ldrloaddll',)","('ldrgetdllhandle ldrgetprocedureaddress ldrgetdllhandle',)","('ldrgetdllhandle ldrgetprocedureaddress ldrgetprocedureaddress',)","('ldrgetdllhandle ldrgetprocedureaddress regopenkeyexw',)","('ldrgetprocedureaddress getsystemwindowsdirectoryw ntcreatefile',)","('ldrgetprocedureaddress ldrgetdllhandle ldrgetdllhandle',)","('ldrgetprocedureaddress ldrgetdllhandle ldrgetprocedureaddress',)","('ldrgetprocedureaddress ldrgetprocedureaddress getsystemwindowsdirectoryw',)","('ldrgetprocedureaddress ldrgetprocedureaddress ldrgetdllhandle',)","('ldrgetprocedureaddress ldrgetprocedureaddress ldrgetprocedureaddress',)","('ldrgetprocedureaddress ldrgetprocedureaddress ldrloaddll',)","('ldrgetprocedureaddress ldrgetprocedureaddress ntallocatevirtualmemory',)","('ldrgetprocedureaddress ldrgetprocedureaddress ntclose',)","('ldrgetprocedureaddress ldrgetprocedureaddress regopenkeyexw',)","('ldrgetprocedureaddress ldrloaddll ldrgetprocedureaddress',)","('ldrgetprocedureaddress ntallocatevirtualmemory ntallocatevirtualmemory',)","('ldrgetprocedureaddress regopenkeyexw regopenkeyexw',)","('ldrgetprocedureaddress regopenkeyexw regqueryvalueexw',)","('ldrgetprocedureaddress regqueryvalueexw regclosekey',)","('ldrloaddll ldrgetprocedureaddress ldrgetprocedureaddress',)","('ldrloaddll ldrgetprocedureaddress ldrloaddll',)","('ldrloaddll ldrgetprocedureaddress ldrunloaddll',)","('ldrloaddll ldrgetprocedureaddress ntallocatevirtualmemory',)","('ldrloaddll ldrgetprocedureaddress regopenkeyexw',)","('ldrloaddll ldrloaddll ldrloaddll',)","('loadresource findresourceexw loadresource',)","('loadresource findresourcew sizeofresource',)","('loadstringa ldrgetdllhandle ldrgetprocedureaddress',)","('loadstringa loadstringa ldrgetdllhandle',)","('loadstringa loadstringa loadstringa',)","('loadstringw getsystemwindowsdirectoryw getsystemdirectoryw',)","('loadstringw loadstringw loadstringw',)","('ntallocatevirtualmemory getsystemmetrics getsystemmetrics',)","('ntallocatevirtualmemory ldrgetdllhandle ldrgetprocedureaddress',)","('ntallocatevirtualmemory ldrloaddll ldrgetprocedureaddress',)","('ntallocatevirtualmemory ntallocatevirtualmemory ldrloaddll',)","('ntallocatevirtualmemory ntallocatevirtualmemory ntallocatevirtualmemory',)","('ntallocatevirtualmemory ntallocatevirtualmemory ntprotectvirtualmemory',)","('ntallocatevirtualmemory ntfreevirtualmemory ntallocatevirtualmemory',)","('ntclose findfirstfileexw ntclose',)","('ntclose ldrgetdllhandle ldrgetprocedureaddress',)","('ntclose ldrloaddll ldrgetprocedureaddress',)","('ntclose ntclose ntclose',)","('ntclose ntclose ntopenkey',)","('ntclose ntopenkey ntclose',)","('ntclose ntopenkey ntopenkey',)","('ntclose ntopenkey ntqueryvaluekey',)","('ntclose ntopenkeyex ntqueryvaluekey',)","('ntclose ntqueryattributesfile ntqueryattributesfile',)","('ntcreatefile ntcreatesection ntmapviewofsection',)","('ntcreatesection ntmapviewofsection ntclose',)","('ntenumeratevaluekey ntenumeratevaluekey ntenumeratevaluekey',)","('ntfreevirtualmemory ntallocatevirtualmemory ldrloaddll',)","('ntfreevirtualmemory ntallocatevirtualmemory ntallocatevirtualmemory',)","('ntmapviewofsection ntclose ntclose',)","('ntopenkey ntclose ntopenkey',)","('ntopenkey ntopenkey ntopenkey',)","('ntopenkey ntopenkey ntqueryvaluekey',)","('ntopenkey ntqueryvaluekey ntclose',)","('ntopenkeyex ldrloaddll ldrgetprocedureaddress',)","('ntopenkeyex ntqueryvaluekey ntclose',)","('ntopenmutant ntopenmutant ntopenmutant',)","('ntprotectvirtualmemory ntprotectvirtualmemory ntprotectvirtualmemory',)","('ntqueryattributesfile ntqueryattributesfile ntqueryattributesfile',)","('ntqueryvaluekey ntclose ldrgetdllhandle',)","('ntqueryvaluekey ntclose ldrloaddll',)","('ntqueryvaluekey ntclose ntclose',)","('ntqueryvaluekey ntclose ntopenkey',)","('ntqueryvaluekey ntqueryvaluekey ntqueryvaluekey',)","('ntreadfile ntreadfile ntreadfile',)","('ntreadfile setfilepointer setfilepointer',)","('regclosekey findfirstfileexw regopenkeyexw',)","('regclosekey ldrgetdllhandle ldrgetprocedureaddress',)","('regclosekey regopenkeyexw regqueryvalueexw',)","('regenumkeyexw regenumkeyexw regenumkeyexw',)","('regopenkeyexw regopenkeyexw regclosekey',)","('regopenkeyexw regopenkeyexw regopenkeyexw',)","('regopenkeyexw regqueryinfokeyw regclosekey',)","('regopenkeyexw regqueryvalueexw regclosekey',)","('regopenkeyexw regqueryvalueexw regqueryvalueexw',)","('regqueryvalueexw regclosekey regopenkeyexw',)","('regqueryvalueexw regqueryvalueexw regclosekey',)","('regqueryvalueexw regqueryvalueexw regqueryvalueexw',)","('searchpathw searchpathw searchpathw',)","('setfilepointer ntreadfile setfilepointer',)","('setfilepointer setfilepointer ntreadfile',)","('sizeofresource loadresource findresourcew',)","('timegettime timegettime timegettime',)","('writeconsolea writeconsolea writeconsolea',)",command_line,connects_host,connects_ip,directory_created,directory_enumerated,directory_removed,dll_loaded,downloads_file,fetches_url,file_copied,file_created,file_deleted,file_exists,file_failed,file_moved,file_opened,file_read,file_recreated,file_written,guid,mutex,regkey_deleted,regkey_opened,regkey_read,regkey_written,resolves_host,tls_master,wmi_query,parent_count,children_count,LABEL
Infostealer.Limitail-7fb78750890a3139ff15e4c59c305cfefb654261955c15f56454479c28afd0b0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02166581494187006,0.0,0.0,0.0,0.0,0.0,0.0,0.9358453344565707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02036793847636338,0.0,0.0,0.0389703826744145,0.0,0.0,0.0,0.0,0.0,0.0,0.29876014607560636,0.0,0.0,0.0,0.0,0.0,0.0,0.15568897639921606,0.04027474712564697,0.027813134360766063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03071050913758034,0.0,0.0,0.0,0.0,0.0,0.0,0.037784278505582664,0.0,0.0,0.0,0.0,0.0508844305531008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030630678974822093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0,148,0,38,0,0,0,1,2,22,78,0,10,3,0,2,2,0,0,170,110,1,1,0,0,2,2,1.0
Infostealer.Limitail-805eabb825b7918141cf9ddb6e84510c02f4fe391a96223a30b299b721fb6f2b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02166581494187006,0.0,0.0,0.0,0.0,0.0,0.0,0.9358453344565707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02036793847636338,0.0,0.0,0.0389703826744145,0.0,0.0,0.0,0.0,0.0,0.0,0.29876014607560636,0.0,0.0,0.0,0.0,0.0,0.0,0.15568897639921606,0.04027474712564697,0.027813134360766063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03071050913758034,0.0,0.0,0.0,0.0,0.0,0.0,0.037784278505582664,0.0,0.0,0.0,0.0,0.0508844305531008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030630678974822093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0,147,0,34,0,0,0,1,2,22,78,0,8,3,0,2,2,0,0,169,110,1,1,0,0,2,2,1.0
Infostealer.Limitail-818b89f40027f2d358f402bb947330a3b00d3e93a49e5062fcbbbc9ec21f597a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08066005786150744,0.0,0.04462646804937168,0.08603655474818821,0.0,0.0,0.0,0.0,0.0,0.06646967700727555,0.0,0.0,0.08436222498261095,0.0,0.0,0.0,0.0,0.08463415989544808,0.08003832080375467,0.0,0.0,0.0,0.0,0.08813113641321083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06753731684716216,0.0,0.0,0.18803846767260946,0.3548420117711085,0.42812492712438516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4669571985218765,0.17730955428950768,0.21496200478949917,0.10480992385382318,0.08556094012076938,0.0,0.0,0.0,0.0,0.08436222498261095,0.0,0.08751590097531482,0.0,0.0,0.0,0.0,0.316226064904056,0.07958124799132248,0.13507463369432432,0.18752481330745904,0.0,0.0,0.20278545275937376,0.12561321840170725,0.16085044685644093,0.0645226770910798,0.1632407922985044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,18,0,37,0,0,0,1,1,27,7,0,10,2,1,0,0,1,0,74,251,0,0,0,0,2,0,1.0
Infostealer.Limitail-822e19d2cefc157325f0e239261f0b4143962b9161425c3cc838a76ec6f67354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02166581494187006,0.0,0.0,0.0,0.0,0.0,0.0,0.9358453344565707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02036793847636338,0.0,0.0,0.0389703826744145,0.0,0.0,0.0,0.0,0.0,0.0,0.29876014607560636,0.0,0.0,0.0,0.0,0.0,0.0,0.15568897639921606,0.04027474712564697,0.027813134360766063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03071050913758034,0.0,0.0,0.0,0.0,0.0,0.0,0.037784278505582664,0.0,0.0,0.0,0.0,0.0508844305531008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030630678974822093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,3,12,0,15,0,0,4,2,6,14,1,0,10,5,0,1,0,23,0,10,42,0,0,0,0,2,4,1.0
Infostealer.Limitail-8478e5d022ccb86e23852b54999b655b6251cba0288350cc0d03f9d90fe612ca,0.0,0.0608296135019562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029575043935298206,0.0,0.0,0.0,0.0,0.0,0.029575043935298206,0.0,0.0,0.02912215220386698,0.0,0.0,0.0,0.0,0.0,0.0,0.019350454771541865,0.0,0.0,0.0,0.0,0.014863910935181772,0.025189451259179523,0.0,0.0,0.0,0.0,0.06110162454624585,0.0,0.0,0.0,0.0,0.0,0.0,0.03148542862722316,0.0,0.0,0.0,0.022723429584914447,0.0,0.020297191708744975,0.0,0.0,0.023395549220902923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024806465050384675,0.024366269274099853,0.0,0.0,0.027573833803005446,0.02524824668530219,0.0,0.03141019810787342,0.025386859657806023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5880470691299695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5944179499748481,0.5318852985428473,0.0,0.0,0.0,7,0,1,9,12,0,55,0,0,2,9,3,25,4,0,35,21,0,7,23,4,4,737,2909,2,1,0,0,2,5,1.0
Infostealer.Limitail-84a145427e5130a23a98605dfdfd80e8fbbbf69b2d2e998dc34ebd8e946d6b56,0.0,0.06577700547547546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031980440362439216,0.0,0.0,0.0,0.0,0.0,0.031980440362439216,0.0,0.0,0.03149071405672808,0.0,0.0,0.0,0.0,0.0,0.0,0.04184853054901351,0.0,0.0,0.0,0.0,0.016072822013557416,0.05447631763584986,0.0,0.030752450732948248,0.0,0.0,0.066071139712397,0.0,0.0,0.0,0.0,0.0,0.0,0.03404620039454876,0.0,0.0,0.0,0.024571570756083,0.0,0.021948002186796052,0.0,0.0,0.025298355202529745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026824023588344355,0.026348025824754477,0.0,0.0,0.02981646787845878,0.027301736191565142,0.0,0.03396485122926051,0.02745162282944528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5869607008195679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5933198119891558,0.5272158602596569,0.0,0.0,0.0,10,0,0,6,35,0,45,0,0,2,5,1,30,5,0,36,21,1,4,23,5,4,744,2935,3,1,0,0,2,7,1.0
Infostealer.Limitail-84eb8dd6ae3d2e4157fcd059794a3e1040d5b8235232d6c0bd6ff0feeccf45a5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02166581494187006,0.0,0.0,0.0,0.0,0.0,0.0,0.9358453344565707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02036793847636338,0.0,0.0,0.0389703826744145,0.0,0.0,0.0,0.0,0.0,0.0,0.29876014607560636,0.0,0.0,0.0,0.0,0.0,0.0,0.15568897639921606,0.04027474712564697,0.027813134360766063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03071050913758034,0.0,0.0,0.0,0.0,0.0,0.0,0.037784278505582664,0.0,0.0,0.0,0.0,0.0508844305531008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030630678974822093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,137,0,30,0,0,0,0,0,18,77,0,6,2,0,1,2,0,0,163,79,1,0,0,0,2,1,1.0
Infostealer.Limitail-852bcc4c1944e2ac914a51b960a954ddceec4692f528ede62bcb67fcdc5be61d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0759173360246931,0.0,0.07335717934697396,0.6674092855604681,0.1623441344880077,0.0,0.0759173360246931,0.0,0.5993056154273514,0.0747547905409708,0.06168769676931744,0.12090316190276573,0.0,0.062454874315536785,0.07672415607220222,0.0,0.0,0.0,0.0,0.0,0.0,0.038154753838269384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14313044455106466,0.0,0.0,0.0,0.0,0.10420330916035003,0.0,0.061422557780422715,0.06005494955717385,0.0,0.171013658592632,0.0,0.0,0.0,0.0,0.0,0.06367668453628858,0.06254672879596998,0.0,0.0771377428989284,0.0,0.06481071107910437,0.0,0.0,0.06516652213500598,0.09532054135999724,0.0,0.0723760438106677,0.0,0.0,0.0,0.07672415607220222,0.0,0.07959230149054844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,0,15,36,2,58,0,0,0,18,4,151,5,0,75,37,1,15,46,3,4,1823,3617,103,0,0,1,3,8,1.0
Infostealer.Limitail-862c0788940d350519912e1df7b96b443f183a17a51541f13589577fb7e4cb8d,0.0,0.0,0.0,0.0,0.07885448314930406,0.0,0.0,0.0,0.0,0.07161739112054037,0.0,0.0,0.6995637088728763,0.1531489905279544,0.0,0.07161739112054037,0.0,0.6218971528653203,0.07052069201381622,0.05819371619436855,0.14256903441138946,0.0,0.05891744093582439,0.07237851301880559,0.0,0.0,0.05745132033447733,0.0,0.0,0.0,0.035993675118611665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1350235606968119,0.0,0.0,0.0,0.0,0.09830125158453944,0.0,0.0,0.056653447504552756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06007004803502758,0.05900409279422493,0.0,0.0,0.0,0.06113984350877149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,150,0,36,0,0,0,0,0,0,4,0,158,2,2,2,8,0,0,33,44,12,0,0,0,2,0,1.0
Infostealer.Limitail-8700dcf9679a04ecf07580bd334c3dbb34d996650d7135225813f7a4e12933b0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02166581494187006,0.0,0.0,0.0,0.0,0.0,0.0,0.9358453344565707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02036793847636338,0.0,0.0,0.0389703826744145,0.0,0.0,0.0,0.0,0.0,0.0,0.29876014607560636,0.0,0.0,0.0,0.0,0.0,0.0,0.15568897639921606,0.04027474712564697,0.027813134360766063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03071050913758034,0.0,0.0,0.0,0.0,0.0,0.0,0.037784278505582664,0.0,0.0,0.0,0.0,0.0508844305531008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030630678974822093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,148,0,37,0,0,0,1,2,22,78,0,11,4,0,2,2,0,0,209,133,1,1,0,0,2,2,1.0
Infostealer.Limitail-877024df815ff89c08976cd2edf1a22cdc121fd717abd6a5eda432c10f7a86dd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02166581494187006,0.0,0.0,0.0,0.0,0.0,0.0,0.9358453344565707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02036793847636338,0.0,0.0,0.0389703826744145,0.0,0.0,0.0,0.0,0.0,0.0,0.29876014607560636,0.0,0.0,0.0,0.0,0.0,0.0,0.15568897639921606,0.04027474712564697,0.027813134360766063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03071050913758034,0.0,0.0,0.0,0.0,0.0,0.0,0.037784278505582664,0.0,0.0,0.0,0.0,0.0508844305531008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030630678974822093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,70,0,23,0,0,0,0,0,3,77,0,2,1,0,0,0,0,0,88,22,1,0,0,0,2,1,1.0
Infostealer.Limitail-883115af8c225889def67318e199b272480f2f9ccdc583a928d3961374d3c284,0.0,0.0,0.0,0.304537755908101,0.0,0.0,0.12491320889291313,0.0,0.0,0.0,0.0,0.12430295491421509,0.0,0.06877259938799203,0.13258852360608223,0.0,0.0,0.0,0.0,0.0,0.10243455662261282,0.0,0.0,0.13000826092242004,0.0,0.0,0.0,0.0,0.13042733219643318,0.1233448133568282,0.0,0.0,0.0,0.0,0.1358164247156808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10407986646245833,0.10176246897214948,0.0,0.0,0.0,0.0,0.0,0.13744634143128626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11042397397192176,0.08075981833371211,0.1318555672314402,0.12264043125368337,0.0,0.0,0.0,0.13000826092242004,0.13629872276929583,0.0,0.0,0.0,0.0,0.0,0.48732712733680045,0.12264043125368337,0.20815973292491666,0.28898923496777723,0.0,0.0,0.3125069787934819,0.1935790109452453,0.24788211629921408,0.09943408961059551,0.25156581067771777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,271,0,34,0,0,0,0,3,40,84,0,15,3,0,1,2,0,0,230,220,1,0,0,0,2,1,1.0
Infostealer.Limitail-89648442f8e873c623b7ac2a092e477dceeeb743779c8456c995624e46d33842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16143614612015952,0.0,0.0,0.0,0.178786112367815,0.0,0.18402803515275626,0.9467872492678951,0.0,0.031052782558842567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10362050157751201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,71,0,29,0,0,0,1,1,0,95,0,18,1,2,0,0,0,0,100,30,1,0,0,0,2,1,1.0
Infostealer.Limitail-8d9ce9fa2188848206463cb7287156559602b78e3730b925221dfb106338df39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02166581494187006,0.0,0.0,0.0,0.0,0.0,0.0,0.9358453344565707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02036793847636338,0.0,0.0,0.0389703826744145,0.0,0.0,0.0,0.0,0.0,0.0,0.29876014607560636,0.0,0.0,0.0,0.0,0.0,0.0,0.15568897639921606,0.04027474712564697,0.027813134360766063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03071050913758034,0.0,0.0,0.0,0.0,0.0,0.0,0.037784278505582664,0.0,0.0,0.0,0.0,0.0508844305531008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030630678974822093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,36,0,35,0,0,0,2,2,19,2,0,11,8,0,1,0,0,0,34,15,0,0,0,0,2,3,1.0
Infostealer.Limitail-8de789660cb5a1de2fd4f31e3bea3c6febf83e697b33d086d56c48abdfec95be,0.0,0.0,0.0,0.304537755908101,0.0,0.0,0.12491320889291313,0.0,0.0,0.0,0.0,0.12430295491421509,0.0,0.06877259938799203,0.13258852360608223,0.0,0.0,0.0,0.0,0.0,0.10243455662261282,0.0,0.0,0.13000826092242004,0.0,0.0,0.0,0.0,0.13042733219643318,0.1233448133568282,0.0,0.0,0.0,0.0,0.1358164247156808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10407986646245833,0.10176246897214948,0.0,0.0,0.0,0.0,0.0,0.13744634143128626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11042397397192176,0.08075981833371211,0.1318555672314402,0.12264043125368337,0.0,0.0,0.0,0.13000826092242004,0.13629872276929583,0.0,0.0,0.0,0.0,0.0,0.48732712733680045,0.12264043125368337,0.20815973292491666,0.28898923496777723,0.0,0.0,0.3125069787934819,0.1935790109452453,0.24788211629921408,0.09943408961059551,0.25156581067771777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,2,35,0,45,0,0,0,3,4,67,12,1,39,15,0,3,12,4,4,132,2835,3,0,0,0,3,3,1.0
Infostealer.Limitail-8ee61362201a4a38070a715602423cace2acc16e2101728e10b72cafd9b37769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02166581494187006,0.0,0.0,0.0,0.0,0.0,0.0,0.9358453344565707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02036793847636338,0.0,0.0,0.0389703826744145,0.0,0.0,0.0,0.0,0.0,0.0,0.29876014607560636,0.0,0.0,0.0,0.0,0.0,0.0,0.15568897639921606,0.04027474712564697,0.027813134360766063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03071050913758034,0.0,0.0,0.0,0.0,0.0,0.0,0.037784278505582664,0.0,0.0,0.0,0.0,0.0508844305531008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030630678974822093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0,147,0,33,0,0,0,1,2,22,78,0,8,3,0,2,2,0,0,169,110,1,1,0,0,2,2,1.0
Infostealer.Limitail-8eeba917c11b0e2576024f0b47b8160a35c96238c371caf4fbfb249886429209,0.0,0.0,0.0,0.304537755908101,0.0,0.0,0.12491320889291313,0.0,0.0,0.0,0.0,0.12430295491421509,0.0,0.06877259938799203,0.13258852360608223,0.0,0.0,0.0,0.0,0.0,0.10243455662261282,0.0,0.0,0.13000826092242004,0.0,0.0,0.0,0.0,0.13042733219643318,0.1233448133568282,0.0,0.0,0.0,0.0,0.1358164247156808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10407986646245833,0.10176246897214948,0.0,0.0,0.0,0.0,0.0,0.13744634143128626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11042397397192176,0.08075981833371211,0.1318555672314402,0.12264043125368337,0.0,0.0,0.0,0.13000826092242004,0.13629872276929583,0.0,0.0,0.0,0.0,0.0,0.48732712733680045,0.12264043125368337,0.20815973292491666,0.28898923496777723,0.0,0.0,0.3125069787934819,0.1935790109452453,0.24788211629921408,0.09943408961059551,0.25156581067771777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,21,0,44,0,0,0,2,0,48,7,0,12,1,1,2,0,1,0,91,208,0,0,0,0,2,0,1.0
