,API1,API2,API3,API4,API5,API6,API7,API8,API9,API10,API11,API12,API13,API14,API15,API16,API17,API18,API19,API20,API21,API22,API23,API24,API25,API26,API27,API28,API29,API30,API31,API32,API33,API34,API35,API36,API37,API38,API39,API40,API41,API42,API43,API44,API45,API46,API47,API48,API49,API50,API51,API52,API53,API54,API55,API56,API57,API58,API59,API60,API61,API62,API63,API64,API65,API66,API67,API68,API69,API70,API71,API72,API73,API74,API75,API76,API77,API78,API79,API80,API81,API82,API83,API84,API85,API86,API87,API88,API89,API90,API91,API92,API93,API94,API95,API96,API97,API98,API99,API100,command_line,connects_host,connects_ip,directory_created,directory_enumerated,directory_removed,dll_loaded,downloads_file,fetches_url,file_copied,file_created,file_deleted,file_exists,file_failed,file_moved,file_opened,file_read,file_recreated,file_written,guid,mutex,regkey_deleted,regkey_opened,regkey_read,regkey_written,resolves_host,tls_master,wmi_query,parent,children,LABEL
benreport411.json,GetSystemTimeAsFileTime,LdrLoadDll,LdrLoadDll,LdrGetProcedureAddress,LdrLoadDll,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrLoadDll,LdrLoadDll,LdrGetProcedureAddress,LdrLoadDll,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrLoadDll,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,SetUnhandledExceptionFilter,NtAllocateVirtualMemory,NtAllocateVirtualMemory,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetCursorPos,SetErrorMode,SetErrorMode,FindResourceW,FindResourceW,SetWindowsHookExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,NtOpenKey,NtQueryValueKey,NtClose,NtOpenKey,NtQueryValueKey,NtClose,NtClose,NtQueryAttributesFile,NtQueryAttributesFile,NtFreeVirtualMemory,NtFreeVirtualMemory,NtAllocateVirtualMemory,NtQueryAttributesFile,NtFreeVirtualMemory,NtFreeVirtualMemory,NtAllocateVirtualMemory,NtQueryAttributesFile,NtFreeVirtualMemory,NtFreeVirtualMemory,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,9,0,0,0,0,2,0,0
benreport412.json,GetSystemTimeAsFileTime,SetUnhandledExceptionFilter,GetSystemMetrics,LdrLoadDll,LdrGetProcedureAddress,LdrGetProcedureAddress,NtCreateMutant,NtAllocateVirtualMemory,NtCreateMutant,CoInitializeEx,CoCreateInstance,NtOpenSection,NtMapViewOfSection,NtQueryKey,NtOpenKeyEx,LdrLoadDll,LdrGetProcedureAddress,NtQueryKey,NtOpenKeyEx,NtClose,NtQueryValueKey,NtQueryValueKey,NtQueryValueKey,NtQueryValueKey,NtQueryValueKey,NtQueryValueKey,NtQueryValueKey,NtQueryValueKey,NtQueryValueKey,NtQueryValueKey,NtQueryValueKey,NtQueryValueKey,NtQueryValueKey,NtQueryValueKey,NtQueryValueKey,NtQueryValueKey,NtQueryValueKey,NtQueryValueKey,NtQueryValueKey,NtQueryValueKey,NtQueryKey,NtOpenKeyEx,NtClose,NtQueryKey,NtOpenKeyEx,NtQueryValueKey,NtClose,GetFileAttributesW,NtQueryKey,NtOpenKeyEx,NtQueryKey,NtOpenKeyEx,GetSystemTimeAsFileTime,LdrLoadDll,LdrGetProcedureAddress,LdrLoadDll,LdrGetProcedureAddress,RegOpenKeyExW,LdrGetProcedureAddress,RegQueryValueExW,LdrLoadDll,LdrGetProcedureAddress,CoCreateInstance,CoCreateInstance,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrLoadDll,LdrGetProcedureAddress,NtClose,NtClose,LdrLoadDll,LdrGetProcedureAddress,RegOpenKeyExW,RegOpenKeyExW,RegCloseKey,NtClose,RegOpenKeyExW,RegOpenKeyExW,RegCloseKey,RegQueryValueExW,RegCloseKey,RegOpenKeyExW,RegOpenKeyExW,RegCloseKey,RegQueryValueExW,RegOpenKeyExW,RegOpenKeyExW,RegCloseKey,RegQueryValueExW,RegCloseKey,RegCloseKey,NtQueryAttributesFile,NtCreateFile,NtCreateSection,NtMapViewOfSection,NtClose,NtClose,CoCreateInstance,FindResourceW,0,0,0,1,0,0,29,0,0,0,0,0,2,2,0,9,2,0,1,14,4,0,13,45,1,0,0,0,2,0,0
benreport413.json,NtClose,NtOpenKey,NtQueryValueKey,NtClose,NtOpenKey,NtQueryValueKey,NtClose,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,GetSystemInfo,NtAllocateVirtualMemory,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,FindFirstFileExW,FindFirstFileExW,FindFirstFileExW,FindFirstFileExW,FindFirstFileExW,FindFirstFileExW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LdrLoadDll,LdrGetProcedureAddress,GetNativeSystemInfo,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LdrGetDllHandle,LdrGetProcedureAddress,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,NtOpenKey,NtOpenKey,NtOpenKey,NtQueryValueKey,NtQueryValueKey,LdrGetDllHandle,LdrGetProcedureAddress,LdrLoadDll,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,0,0,0,9,32,1,56,0,0,0,2,4,51,11,0,73,36,1,2,27,2,0,575,2788,1,0,0,0,2,0,0
benreport414.json,GetSystemTimeAsFileTime,SetUnhandledExceptionFilter,CoInitializeEx,WSAStartup,CreateActCtxW,LdrLoadDll,LdrLoadDll,LdrGetProcedureAddress,LdrGetProcedureAddress,NtQueryKey,NtOpenKeyEx,NtQueryValueKey,LdrGetProcedureAddress,NtClose,NtCreateMutant,NtCreateMutant,NtAllocateVirtualMemory,LdrLoadDll,NtQuerySystemInformation,NtQueryKey,NtOpenKeyEx,NtQueryValueKey,NtClose,NtOpenKey,NtQueryValueKey,NtClose,NtOpenKey,NtQueryValueKey,NtClose,NtOpenKey,NtQueryValueKey,NtClose,NtQueryKey,NtOpenKeyEx,GlobalMemoryStatusEx,NtOpenKey,NtOpenKey,NtQueryValueKey,NtClose,NtDuplicateObject,NtAllocateVirtualMemory,GetSystemTimeAsFileTime,GetSystemTimeAsFileTime,NtQueryKey,NtOpenKeyEx,NtQueryValueKey,NtClose,GetSystemTimeAsFileTime,GetSystemDirectoryW,NtCreateMutant,NtCreateMutant,NtQueryKey,NtOpenKeyEx,LdrLoadDll,LdrGetProcedureAddress,NtClose,NtClose,NtClose,NtClose,CreateThread,FindResourceExW,LoadResource,FindResourceExW,LoadResource,FindResourceExW,LoadResource,FindResourceExW,LoadResource,LdrLoadDll,LdrGetProcedureAddress,NtAllocateVirtualMemory,NtAllocateVirtualMemory,LdrLoadDll,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,GetSystemTimeAsFileTime,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrLoadDll,LdrGetProcedureAddress,LdrGetProcedureAddress,NtAllocateVirtualMemory,NtAllocateVirtualMemory,LdrLoadDll,LdrGetProcedureAddress,LdrLoadDll,CreateThread,NtAllocateVirtualMemory,NtAllocateVirtualMemory,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,NtAllocateVirtualMemory,LdrLoadDll,LdrGetProcedureAddress,NtAllocateVirtualMemory,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,22,0,0,0,0,2,0,0
benreport417.json,GetSystemTimeAsFileTime,SetUnhandledExceptionFilter,WSAStartup,NtAllocateVirtualMemory,NtFreeVirtualMemory,NtAllocateVirtualMemory,LdrLoadDll,LdrGetProcedureAddress,NtAllocateVirtualMemory,NtFreeVirtualMemory,NtAllocateVirtualMemory,LdrLoadDll,LdrGetProcedureAddress,LdrLoadDll,LdrGetProcedureAddress,LdrLoadDll,NtQuerySystemInformation,RegOpenKeyExA,RegQueryValueExA,RegCloseKey,NtOpenKey,NtQueryValueKey,NtClose,NtOpenKey,NtQueryValueKey,NtClose,NtOpenKey,NtQueryValueKey,NtClose,RegOpenKeyExW,GlobalMemoryStatusEx,NtOpenKey,NtOpenKey,NtQueryValueKey,NtClose,NtDuplicateObject,NtCreateThreadEx,NtDuplicateObject,NtResumeThread,LdrLoadDll,LdrGetProcedureAddress,LdrLoadDll,LdrGetProcedureAddress,LdrLoadDll,LdrGetProcedureAddress,NtAllocateVirtualMemory,NtFreeVirtualMemory,NtAllocateVirtualMemory,LdrLoadDll,LdrGetProcedureAddress,RegCreateKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegQueryValueExW,RegQueryValueExW,RegCloseKey,RegCloseKey,RegCreateKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegQueryValueExW,RegQueryValueExW,RegCloseKey,RegCloseKey,RegCreateKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegQueryValueExW,RegQueryValueExW,RegCloseKey,RegCloseKey,LdrLoadDll,LdrGetProcedureAddress,LdrLoadDll,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,NtOpenKey,NtOpenKey,NtOpenKey,NtQueryValueKey,NtClose,NtCreateFile,GetFileType,NtReadFile,NtClose,socket,bind,getsockname,connect,socket,bind,getsockname,connect,NtQueryAttributesFile,NtDuplicateObject,NtClose,NtClose,0,0,2,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,8,0,0,0,0,2,0,0
benreport418.json,LdrLoadDll,LdrGetProcedureAddress,LdrUnloadDll,LdrLoadDll,LdrGetProcedureAddress,SetErrorMode,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,0,0,0,0,0,0,13,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,24,0,0,0,0,2,0,0
benreport419.json,GetSystemTimeAsFileTime,SetUnhandledExceptionFilter,CoInitializeEx,NtAllocateVirtualMemory,NtCreateMutant,NtQueryInformationFile,NtCreateFile,NtDeviceIoControlFile,NtDeviceIoControlFile,NtClose,NtCreateFile,NtClose,NtOpenFile,NtClose,NtClose,NtCreateFile,DeviceIoControl,NtAllocateVirtualMemory,DeviceIoControl,NtQuerySystemInformation,DeviceIoControl,NtQueryKey,NtOpenKeyEx,NtQueryValueKey,NtClose,DeviceIoControl,NtClose,NtCreateFile,NtClose,NtOpenFile,NtClose,NtClose,NtCreateFile,DeviceIoControl,DeviceIoControl,DeviceIoControl,NtQueryKey,NtOpenKeyEx,NtQueryValueKey,NtClose,NtQueryKey,NtOpenKeyEx,NtQueryValueKey,NtClose,NtOpenFile,NtQueryInformationFile,NtClose,DeviceIoControl,DeviceIoControl,DeviceIoControl,NtOpenFile,NtQueryInformationFile,NtClose,GetVolumePathNamesForVolumeNameW,GetVolumePathNamesForVolumeNameW,NtCreateFile,NtClose,NtOpenFile,NtClose,NtClose,NtCreateFile,DeviceIoControl,NtAllocateVirtualMemory,DeviceIoControl,DeviceIoControl,NtClose,NtClose,NtCreateFile,NtClose,NtOpenFile,NtClose,NtClose,CoUninitialize,LdrGetDllHandle,LdrGetDllHandle,NtTerminateProcess,NtTerminateProcess,NtClose,NtClose,NtClose,NtDeviceIoControlFile,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtUnmapViewOfSection,NtClose,NtClose,NtClose,NtClose,LdrUnloadDll,NtOpenKey,NtQueryValueKey,NtClose,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,2,0,0,0,0,2,0,0
benreport422.json,GetSystemTimeAsFileTime,SetUnhandledExceptionFilter,GetCursorPos,SetErrorMode,SetErrorMode,FindResourceW,FindResourceW,SetWindowsHookExW,LdrLoadDll,LdrLoadDll,LdrLoadDll,LdrGetProcedureAddress,RegCreateKeyExW,RegQueryValueExW,RegCloseKey,SHGetFolderPathW,SHGetFolderPathW,CreateDirectoryW,CreateDirectoryW,CreateDirectoryW,CreateDirectoryW,CreateDirectoryW,LdrGetProcedureAddress,NtQueryKey,NtOpenKeyEx,NtQueryKey,NtOpenKeyEx,LdrGetProcedureAddress,NtCreateSection,NtMapViewOfSection,NtOpenProcess,NtClose,NtOpenProcess,NtDuplicateObject,NtClose,NtUnmapViewOfSection,NtClose,NtOpenProcess,NtDuplicateObject,NtClose,NtClose,LdrGetProcedureAddress,CoInitializeEx,LdrGetProcedureAddress,LdrLoadDll,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,NtQueryKey,NtOpenKeyEx,NtQueryValueKey,NtClose,NtQueryKey,NtOpenKeyEx,NtQueryKey,NtOpenKeyEx,NtQueryValueKey,NtClose,NtQueryKey,NtOpenKeyEx,NtQueryKey,NtOpenKeyEx,NtQueryValueKey,NtClose,NtQueryKey,NtOpenKeyEx,NtQueryKey,NtOpenKeyEx,NtQueryValueKey,NtClose,NtQueryKey,NtOpenKeyEx,NtQueryKey,NtOpenKeyEx,NtQueryValueKey,NtClose,NtQueryKey,NtOpenKeyEx,NtQueryKey,NtOpenKeyEx,CreateActCtxW,LdrLoadDll,LdrLoadDll,LdrGetProcedureAddress,LdrLoadDll,LdrGetProcedureAddress,LdrGetProcedureAddress,NtQueryKey,NtOpenKeyEx,NtQueryValueKey,NtClose,NtQueryKey,NtOpenKeyEx,LdrGetProcedureAddress,NtClose,NtOpenKeyEx,NtQueryKey,NtQueryKey,NtQueryKey,NtOpenKeyEx,1,0,0,6,0,0,42,0,0,0,1,1,6,3,0,25,6,2,1,22,16,6,13,154,15,0,0,0,3,1,0
benreport424.json,GetSystemTimeAsFileTime,LdrLoadDll,LdrLoadDll,LdrGetProcedureAddress,LdrLoadDll,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrLoadDll,LdrLoadDll,LdrGetProcedureAddress,LdrLoadDll,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrLoadDll,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,SetUnhandledExceptionFilter,NtAllocateVirtualMemory,NtAllocateVirtualMemory,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetCursorPos,LdrLoadDll,LdrLoadDll,LdrLoadDll,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,NtOpenSection,SetErrorMode,SetErrorMode,FindResourceW,FindResourceW,SetWindowsHookExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,NtOpenKey,NtQueryValueKey,NtClose,NtOpenKey,NtQueryValueKey,NtClose,NtClose,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,9,0,0,0,0,2,0,0
benreport427.json,GetSystemTimeAsFileTime,LdrLoadDll,LdrLoadDll,LdrGetProcedureAddress,LdrLoadDll,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrLoadDll,LdrLoadDll,LdrGetProcedureAddress,LdrLoadDll,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrLoadDll,LdrGetProcedureAddress,SetUnhandledExceptionFilter,FindResourceW,LoadResource,GetSystemTimeAsFileTime,GetSystemInfo,NtCreateMutant,GetSystemTimeAsFileTime,NtOpenKey,NtOpenKeyEx,NtQuerySystemInformation,NtProtectVirtualMemory,NtProtectVirtualMemory,NtProtectVirtualMemory,GetSystemDirectoryW,LdrGetDllHandle,LdrGetDllHandle,LdrLoadDll,GetSystemDirectoryW,LdrGetDllHandle,NtOpenKey,NtQueryValueKey,NtClose,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,NtClose,NtClose,NtOpenKeyEx,NtQueryValueKey,NtClose,LdrLoadDll,LdrGetProcedureAddress,NtOpenDirectoryObject,NtOpenSection,LdrGetDllHandle,LdrGetProcedureAddress,NtProtectVirtualMemory,IsDebuggerPresent,FindResourceW,LoadResource,FindResourceW,LoadResource,SetErrorMode,NtCreateFile,SetErrorMode,SetErrorMode,GetFileAttributesW,SetErrorMode,SetErrorMode,NtCreateFile,GetFileType,LdrLoadDll,LdrGetProcedureAddress,GetFileInformationByHandleEx,NtQuerySystemInformation,NtOpenKey,NtAllocateVirtualMemory,NtQueryValueKey,NtQueryValueKey,NtQueryValueKey,NtFreeVirtualMemory,NtClose,GetTimeZoneInformation,NtQuerySystemInformation,NtOpenKey,NtAllocateVirtualMemory,NtQueryValueKey,NtQueryValueKey,NtQueryValueKey,NtFreeVirtualMemory,NtClose,NtQuerySystemInformation,NtOpenKey,NtAllocateVirtualMemory,NtQueryValueKey,NtQueryValueKey,NtQueryValueKey,NtFreeVirtualMemory,NtClose,GetFileInformationByHandleEx,NtClose,SetErrorMode,1,1,0,1,5,0,44,0,0,0,0,2,5,3,0,12,3,0,0,6,1,0,10,116,16,2,0,0,2,0,0
benreport43.json,GetSystemTimeAsFileTime,NtAllocateVirtualMemory,NtFreeVirtualMemory,NtAllocateVirtualMemory,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetDllHandle,NtAllocateVirtualMemory,NtAllocateVirtualMemory,SetUnhandledExceptionFilter,OleInitialize,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,NtAllocateVirtualMemory,NtAllocateVirtualMemory,FindFirstFileExW,NtClose,FindFirstFileExW,NtClose,FindFirstFileExW,NtClose,FindFirstFileExW,NtClose,FindFirstFileExW,NtClose,FindFirstFileExW,NtClose,FindResourceW,SizeofResource,LoadResource,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,LdrGetDllHandle,LdrGetDllHandle,LdrGetDllHandle,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,NtAllocateVirtualMemory,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,0,0,0,1,8,0,9,0,0,0,2,0,3,1,0,2,0,0,2,0,1,0,27,19,0,0,0,0,2,0,0
benreport430.json,GetSystemTimeAsFileTime,SetUnhandledExceptionFilter,LoadStringW,GetFileVersionInfoSizeW,GetFileVersionInfoW,LdrLoadDll,LdrGetProcedureAddress,LdrGetProcedureAddress,GetSystemWindowsDirectoryW,NtCreateFile,NtCreateSection,NtMapViewOfSection,NtClose,NtClose,NtClose,NtOpenKey,NtQueryValueKey,NtClose,NtOpenKey,NtQueryValueKey,NtClose,LoadStringW,LoadStringW,CoInitializeEx,CoInitializeSecurity,CoCreateInstance,NtDuplicateObject,NtDuplicateObject,LdrGetDllHandle,LdrGetDllHandle,NtOpenKey,NtQueryValueKey,NtClose,NtOpenKey,NtOpenKey,NtQueryValueKey,NtClose,NtOpenKey,NtQueryValueKey,NtClose,NtOpenKey,NtOpenKey,NtQueryValueKey,NtClose,CoCreateInstanceEx,GetComputerNameW,CoCreateInstance,CoGetClassObject,GetSystemTimeAsFileTime,LdrGetDllHandle,LdrGetDllHandle,NtOpenKey,NtQueryValueKey,NtClose,NtOpenKey,NtOpenKey,NtQueryValueKey,NtClose,NtOpenKey,NtQueryValueKey,NtClose,NtOpenKey,NtOpenKey,NtQueryValueKey,NtClose,CoCreateInstanceEx,GetComputerNameW,CoCreateInstance,CoGetClassObject,GetSystemTimeAsFileTime,LdrLoadDll,LdrGetProcedureAddress,LdrGetProcedureAddress,NtOpenKey,NtClose,RegOpenKeyExW,RegCloseKey,RegOpenKeyExW,RegQueryValueExW,RegCloseKey,RegCloseKey,RegOpenKeyExW,RegOpenKeyExW,NtQueryKey,NtQueryKey,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegCloseKey,RegQueryValueExW,RegQueryValueExW,RegOpenKeyExW,RegQueryValueExW,RegQueryValueExW,RegQueryValueExW,RegQueryValueExW,RegQueryValueExW,RegCloseKey,RegOpenKeyExW,RegOpenKeyExW,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,15,14,0,0,0,1,2,0,0
